Question,Answer,Summary,Alternative Prompt 1 (English),Alternative Prompt 2 (Bahasa Indonesia),Expected Result
"Which student has the highest total score from all exams combined? If there is a tie, show any of the tying student. Show id_mahasiswa, nama, and total_score.","SELECT h.id_mahasiswa, m.nama, SUM(h.nilai_diperoleh) AS total_score
  FROM HasilUjian h
  JOIN Mahasiswa m ON h.id_mahasiswa = m.id_mahasiswa
  GROUP BY h.id_mahasiswa, m.nama
  ORDER BY total_score DESC
  LIMIT 1;","This SQL query identifies the top-performing student by calculating total exam scores across all tests. It joins the 'HasilUjian' (Exam Results) and 'Mahasiswa' (Students) tables, sums all exam scores per student, and returns the student with the highest cumulative score. The output helps academic institutions recognize academic excellence and identify high-achieving students. Key operations include a table JOIN, SUM aggregation, and ORDER BY with LIMIT to highlight the top performer. The query can be modified to: 1) filter by semester to analyze performance trends, 2) include course information to identify subject strengths, or 3) calculate average scores rather than totals for fairer comparison. It helps answer questions like 'Who is our highest-achieving student?' and 'What patterns exist among top performers?'","TNdTSHCIhw as THe HIgHEsTzz MxE erOcS totAL i wANt tox see Id_MahAsWA, NAA, And .ErOs_lATOT","MAhASSWa mna GNAy Latot aynIAlIn dArI Umes naIJ AlNg tinGgi?zz aK mAU Id_MAhAsIswA, Ama, dAn toTaL_Scor.","['id_mahasiswa', 'nama', 'total_score']"
"List all faculties along with their total number of research projects, total publications, and number of lecturers involved in either. Show nama, total_proyek, total_publikasi, total_dosen_aktif.","SELECT f.nama,
  COUNT(DISTINCT p.id_proyek) AS total_proyek,
  COUNT(DISTINCT pb.id_publikasi) AS total_publikasi,
  COUNT(DISTINCT d.id_dosen) AS total_dosen_aktif
  FROM Fakultas f
  LEFT JOIN ProyekPenelitian p ON f.id_fakultas = p.id_fakultas
  LEFT JOIN Publikasi pb ON f.id_fakultas = pb.id_fakultas
  LEFT JOIN Dosen d ON d.id_fakultas = f.id_fakultas
  WHERE d.id_dosen IN (
  SELECT id_dosen FROM PenulisPublikasi
  UNION
  SELECT id_dosen FROM ProyekPenelitian
  )
  GROUP BY f.nama;","This SQL query provides a comprehensive research activity overview by faculty by analyzing three key metrics: research projects, publications, and active faculty members. It joins the 'Fakultas' (Faculties) table with 'ProyekPenelitian' (Research Projects), 'Publikasi' (Publications), and 'Dosen' (Faculty) tables using LEFT JOINs to ensure all faculties are included. The query specifically counts distinct projects, publications, and faculty members who are actively involved in either publishing or research projects. The output helps academic administrators assess research productivity across different faculties and allocate resources effectively. Key operations include multiple LEFT JOINs, COUNT(DISTINCT) aggregations, and a subquery with UNION to identify active faculty. The query can be modified to: 1) add time filters to analyze research trends, 2) include funding amounts to assess financial impact, or 3) calculate ratios like publications per faculty. It helps answer strategic questions like 'Which faculties are most research-productive?' and 'How should research funding be distributed?'","CaN yOU LiST ALLFaCulTies anD HOw how Many RESeRCh POJEcTS, publictiONs,AN acTivLectuRERS eaCh haS?x shOwzz Nam, oTL_RoEkTOT_pUBliAsI, TOAl_DoSeN_AKTi.","gNolOT auMESNIliPMAT Fakltas EerTa tTAl PrOYEK, pULIksi, Nad DosEN aKtiFnYA. LoM:zz NAMa, tOtl_pROyek, TOTAL_blIks, TOTal_dOeAKTIf.","['nama', 'total_proyek', 'total_publikasi', 'total_dosen_aktif']"
"Which lecturer has taught the most distinct subjects (MataKuliah) across all sessions? If there is a tie, show any of the tying lecturer. Show id_dosen, nama, and total_mk_diajar.","SELECT d.id_dosen, d.nama, COUNT(DISTINCT mk.id_mk) AS total_mk_diajar
  FROM Dosen d
  JOIN Sesi s ON d.id_dosen = s.id_pengajar
  JOIN MataKuliah mk ON mk.id_mk = s.id_mk
  GROUP BY d.id_dosen, d.nama
  ORDER BY total_mk_diajar DESC
  LIMIT 1;","This SQL query identifies the faculty member teaching the most distinct courses by analyzing teaching assignments across the 'Dosen' (Faculty), 'Sesi' (Sessions), and 'MataKuliah' (Courses) tables. It counts the unique courses each faculty member teaches and returns the one with the highest count, highlighting teaching breadth. The output helps academic administrators assess faculty teaching loads and course coverage. Key operations include multi-table JOINs, COUNT(DISTINCT) to avoid duplicate course counting, and ORDER BY with LIMIT to identify the top faculty. The query can be modified to: 1) filter by semester to analyze teaching patterns over time, 2) include enrollment numbers to assess teaching impact, or 3) add course level information to examine teaching distribution across undergraduate/graduate courses. It helps answer questions like 'Which faculty member has the broadest teaching responsibilities?' and 'How should teaching assignments be distributed?'","wHIch lEURr HAS TAugT tHe mostx dIFfeReNT SbJecs?SHOwzz Em rihT ,NesOd_i Nama,123 AND HoW maNysUBjcTzz (ttAL_MK_dIaJAR).","DOSen Ana Ng pERnHgajr Mata kUliaHpAlNg ak? kSiHid_DsEN, NAMa Dan jUMlAH mAtKUL (Tota_Mk_diAJAR).","['id_dosen', 'nama', 'total_mk_diajar']"
"Find the top 3 students who have the highest total participation score (nilai_partisipasi) across all enrolled sessions. If there is a tie, show any of the valid top 3 student. Show id_mahasiswa, nama, and total_partisipasi.","SELECT m.id_mahasiswa, m.nama, SUM(e.nilai_partisipasi) AS total_partisipasi
  FROM EnrolmenKelas e
  JOIN Mahasiswa m ON m.id_mahasiswa = e.id_mahasiswa
  GROUP BY m.id_mahasiswa, m.nama
  ORDER BY total_partisipasi DESC
  LIMIT 3;","This SQL query identifies the top 3 most engaged students by calculating their total participation scores across all enrolled classes. It joins the 'Mahasiswa' (Students) and 'EnrolmenKelas' (Class Enrollments) tables, sums the participation scores for each student, and returns the students with the highest cumulative participation. The output helps educators recognize students who actively contribute in class and can be used to assess classroom engagement patterns. Key operations include a table JOIN, SUM aggregation of participation scores, and ORDER BY with LIMIT to highlight the top participants. The query can be modified to: 1) filter by semester to analyze engagement trends over time, 2) include course information to identify which classes generate the most participation, or 3) calculate average participation rather than totals for fairer comparison across different course loads. It helps answer questions like 'Which students are most engaged in class?' and 'How can we encourage greater classroom participation?'","Ohw arex th Top 3123 stuDEnts iTh EHt tsE tOTaL PATiCipaTiONsCrES? i waNT Id_AHASIsWa, NaMA,x NDtTal_ArTIsIPA.","ToLong123 NIkjNuT 3 maHAsA deNgAN nILAi parTiSipASI eRTINgi. :mOL ,awSiSaHaM_di ,AmAN .isAPISiTrAp_lAtoT","['id_mahasiswa', 'nama', 'total_partisipasi']"
"Which students have participated in more than 2 research projects and are also club members? Show id_mahasiswa, nama, total_proyek, total_klub.","SELECT m.id_mahasiswa, m.nama,
  COUNT(DISTINCT pp.id_proyek) AS total_proyek,
  COUNT(DISTINCT kk.id_klub) AS total_klub
  FROM Mahasiswa m
  JOIN PartisipasiPenelitian pp ON m.id_mahasiswa = pp.id_mahasiswa
  JOIN KeanggotaanKlub kk ON m.id_mahasiswa = kk.id_mahasiswa
  GROUP BY m.id_mahasiswa, m.nama
  HAVING COUNT(DISTINCT pp.id_proyek) > 2;","This SQL query identifies highly engaged students who participate in multiple research projects while also being involved in student clubs. It joins the 'Mahasiswa' (Students) table with both 'PartisipasiPenelitian' (Research Participation) and 'KeanggotaanKlub' (Club Membership) tables to count each student's research projects and club memberships. The HAVING clause filters for students involved in more than 2 research projects, highlighting those with exceptional extracurricular engagement. The output helps student affairs offices recognize well-rounded students and assess campus engagement opportunities. Key operations include multiple JOINs, COUNT(DISTINCT) to avoid duplicate counting, and HAVING for post-aggregation filtering. The query can be modified to: 1) include academic performance metrics to analyze engagement-impact correlations, 2) filter by year to track engagement trends, or 3) add club/research categories to identify popular activity types. It helps answer questions like 'Which students balance research and extracurriculars effectively?' and 'How can we support student involvement in multiple areas?'","HcIH STUdEn JoIned MOe TAN2x PROeCTs DNa ARe iN Azz CLU? soW ,awIshAM_Di nAma,totalPrOyeK, and .blk_LTo","apais jA MaHSiSWA gnAY IKut LEBiH iRAD 2 PRoyEK An JuG aKIFx d KlUb?tAMPilKAN ,AmaN,aWSiSahaM_i toTAL_poyek tOtAlKlub.","['id_mahasiswa', 'nama', 'total_proyek', 'total_klub']"
"What are the top 5 facilities by average access level (tingkat_akses) across all faculties?  If there is a tie, show any of the valid top 5 facilities. Show id_fasilitas, nama, and avg_akses.","SELECT f.id_fasilitas, f.nama, AVG(ff.tingkat_akses) AS avg_akses
  FROM Fasilitas f
  JOIN FasilitasFakultas ff ON f.id_fasilitas = ff.id_fasilitas
  GROUP BY f.id_fasilitas, f.nama
  ORDER BY avg_akses DESC
  LIMIT 5;","This SQL query analyzes facility access levels across faculties to identify the most utilized campus facilities. It joins the 'Fasilitas' (Facilities) and 'FasilitasFakultas' (Faculty Facilities) tables, calculates the average access level for each facility, and returns the top 5 most accessed facilities. The output helps campus administrators understand facility utilization patterns and make informed decisions about resource allocation and maintenance priorities. Key operations include a table JOIN, AVG aggregation of access levels, and ORDER BY with LIMIT to highlight the most accessed facilities. The query can be modified to: 1) include time periods to analyze seasonal usage patterns, 2) join with faculty data to identify discipline-specific facility needs, or 3) add capacity metrics to assess utilization rates. It helps answer questions like 'Which campus facilities are in highest demand?' and 'How should we prioritize facility upgrades and maintenance?'","whatarthe pOt 5zz FACIltIes hTiw THe HIGheSTx Egrva ACcESS? shw123 id_FASitas123 naMA,123 And VgakseS.","TP 5 FaSIlItAS Pa AJaYang RTA-RtA tnGAt123 AkSesnYA123 pIng TINgGI? aKu ,SaTilISaf_iUAm namA,avG_aKseS.123","['id_fasilitas', 'nama', 'avg_akses']"
"Find the lecturers who have both supervised students and authored publications, and show how many of each. Show id_dosen, nama, total_mahasiswa_bimbingan, total_publikasi.","SELECT d.id_dosen, d.nama,
  COUNT(DISTINCT m.id_mahasiswa) AS total_mahasiswa_bimbingan,
  COUNT(DISTINCT pp.id_publikasi) AS total_publikasi
  FROM Dosen d
  LEFT JOIN Mahasiswa m ON d.id_dosen = m.id_pembimbing
  LEFT JOIN PenulisPublikasi pp ON d.id_dosen = pp.id_dosen
  WHERE m.id_mahasiswa IS NOT NULL AND pp.id_publikasi IS NOT NULL
  GROUP BY d.id_dosen, d.nama;","This SQL query evaluates faculty performance by analyzing two key metrics: student advising and research publications. It joins the 'Dosen' (Faculty) table with 'Mahasiswa' (Students) and 'PenulisPublikasi' (Publication Authors) tables to count both the number of students advised and publications authored by each faculty member. The WHERE clause ensures only faculty with both advising and publication activities are included. The output provides a comprehensive view of faculty contributions to both student development and research productivity. Key operations include LEFT JOINs to preserve all faculty records, COUNT(DISTINCT) to avoid duplicate counting, and filtering for faculty active in both areas. The query can be modified to: 1) add time periods to track performance trends, 2) include department information for cross-department comparisons, or 3) calculate ratios like publications per advisee. It helps answer questions like 'Which faculty excel in both advising and research?' and 'How should we balance teaching and research expectations?'","fInd em lecTUrers who BohSuPervIsE123 sTNEuts DnA pUbLiSh papEs.x ShO iD_dOSEn NaMA, totA_maHSisWA_bImBINAn,TOTAl_PLikaSI.","dOse Mana YaNG BIBIg mAhAsisWa sEkaLiGUS123 nKib pUbLIksI? tAMPIkaNzz ID_dOSEN,nama, totAl_MahaSIsWa_bImBinGAN,123 toTal_PUblIKaSi.","['id_dosen', 'nama', 'total_mahasiswa_bimbingan', 'total_publikasi']"
"Which students have both borrowed books and attended at least 10 different sessions? Show id_mahasiswa, nama, total_buku_dipinjam, total_sesi.","SELECT m.id_mahasiswa, m.nama,
  COUNT(DISTINCT pb.id_peminjaman) AS total_buku_dipinjam,
  COUNT(DISTINCT ck.id_sesi) AS total_sesi
  FROM Mahasiswa m
  LEFT JOIN PeminjamanBuku pb ON m.id_mahasiswa = pb.id_peminjam
  LEFT JOIN CatatanKehadiran ck ON m.id_mahasiswa = ck.id_mahasiswa
  GROUP BY m.id_mahasiswa, m.nama
  HAVING COUNT(DISTINCT ck.id_sesi) >= 10 AND COUNT(DISTINCT pb.id_peminjaman) > 0;","This SQL query identifies academically engaged students by analyzing both library usage and class attendance patterns. It joins the 'Mahasiswa' (Students) table with 'PeminjamanBuku' (Book Loans) and 'CatatanKehadiran' (Attendance Records) tables to count each student's book loans and class sessions attended. The HAVING clause filters for students who have attended at least 10 sessions and borrowed at least one book, highlighting those with strong academic engagement. The output helps academic advisors identify well-rounded students and assess campus resource utilization. Key operations include LEFT JOINs to preserve all student records, COUNT(DISTINCT) to avoid duplicate counting, and HAVING for post-aggregation filtering. The query can be modified to: 1) include time periods to analyze engagement trends, 2) add academic performance metrics to correlate engagement with outcomes, or 3) filter by book subject areas to identify reading patterns. It helps answer questions like 'Which students demonstrate balanced academic engagement?' and 'How do library usage patterns relate to class participation?'","wHic stnEdutS bo BOrOWBOKs AND TtenD 10+SEssiONs? SHow D_mAHAISw, NAM,oTAl_bUkU_DIPinjam, .ISEs_LatoT","maHAIswa MAnAzz Ja YnGx suk minJem ukU dan123 ridH ID hBeL dARi10x ?iSes tampIlKAN iD_MaHSisWa, ,MaJNiPId_KUb_LAoTa tOTal_sESI.zz","['id_mahasiswa', 'nama', 'total_buku_dipinjam', 'total_sesi']"
"Which courses have both sessions and exams? Show me id_mk, judul, the average final score as avg_nilai_akhir, and the average exam score as avg_nilai_ujian.","SELECT 
    mk.id_mk,
    mk.judul,
    AVG(n.nilai_akhir) AS avg_nilai_akhir,
    AVG(hu.nilai_diperoleh) AS avg_nilai_ujian
FROM 
    MataKuliah mk
JOIN 
    Sesi s ON mk.id_mk = s.id_mk
JOIN 
    Ujian u ON mk.id_mk = u.id_mk
JOIN 
    Nilai n ON mk.id_mk = n.id_mk
JOIN 
    HasilUjian hu ON u.id_ujian = hu.id_ujian
GROUP BY 
    mk.id_mk, mk.judul;","This SQL query calculates the average final grades (avg_nilai_akhir) and average exam scores (avg_nilai_ujian) for each course (MataKuliah). It joins five tables—MataKuliah, Sesi, Ujian, Nilai, and HasilUjian—to correlate courses with their respective sessions, exams, final grades, and exam results. The query groups results by course ID (id_mk) and title (judul) to provide per-course averages. Key operations include multi-table joins and AVG aggregations. This analysis helps evaluate course difficulty or teaching effectiveness by comparing exam performance to overall grades. Potential modifications include: (1) adding a WHERE clause to filter by semester or academic year, (2) including a COUNT of students to assess sample sizes, or (3) joining with lecturer data to analyze performance by instructor. The query could answer questions like 'Which courses have the largest gap between exam scores and final grades?' or 'How do average scores vary across different subjects?'","HiHW sEsrUOC iNCDe hTOB SESsiOn ANDx aeXaM? JUSTzz SHOw ,KmI judUL, ,riHk_IALIn_gVA aND AVg_nILai_ujIAn.","lUKAm Apa AjA siH YaNGx PUNya SESI aNjIAn? TaMpILKaN ID_mk, JDUL, avg_NIli_khIr, nAD AVg_ila_UjIan.","['id_mk', 'judul', 'avg_nilai_akhir', 'avg_nilai_ujian']"
"Show all faculties in descending order based on the number of distinct student majors involved in clubs. Show id_fakultas, nama, and total_jurusan_klub.","SELECT f.id_fakultas, f.nama, COUNT(DISTINCT j.id_jurusan) AS total_jurusan_klub
  FROM Fakultas f
  JOIN Mahasiswa m ON f.id_fakultas = m.id_fakultas
  JOIN Jurusan j ON j.id_jurusan = m.id_jurusan
  JOIN KeanggotaanKlub kk ON m.id_mahasiswa = kk.id_mahasiswa
  GROUP BY f.id_fakultas, f.nama
  ORDER BY total_jurusan_klub DESC;","This SQL query identifies faculties ('Fakultas') with the most diverse department ('Jurusan') representation in student clubs by counting distinct departments per faculty whose students are club members. It joins the 'Fakultas', 'Mahasiswa' (Students), 'Jurusan' (Departments), and 'KeanggotaanKlub' (ClubMemberships) tables, grouping results by faculty ID and name, then ordering by the count of unique departments in descending order. The output helps assess faculty engagement across academic departments in extracurricular activities. Key modifications could include: 1) Filtering for specific club types by joining with a 'Klub' table, 2) Adding student participation rates by including COUNT(DISTINCT m.id_mahasiswa), or 3) Comparing academic performance of participating students by joining with grade data. This query could answer questions like: 'Which faculties have the broadest departmental participation in clubs?', 'Are certain departments underrepresented in extracurriculars?', or 'How does club participation vary across faculties?'","hcI SEItLCAF HaV tHe tsM VaRiEtY studNt SROJaM pARtiCIpaTING123 NI CLuBs? sO me ,ALkAF_Di naMa, And HOw mANY difFeReNt aJorS tHOe CLU meMbERs emo FrM CAL t123 TOta_RuAN_KLUb. sOrT b tHT In DeSCnDg orDER.","iwANT tOseE WhICH sEitlucaF HaVe StUdENtSFROMzz tHE Ms DIVErsE mAJRsx gNNIJ CLuBS. ShOW I_fkultas, nAA,zz Na tHEnUMbeR123 of srOJameUqiU (TotAL_jurUsAN_KUBThey’rEx invoLVEd In. tsIL Met mOrF HIGesT O LOesT.","['id_fakultas', 'nama', 'total_jurusan_klub']"
"Which faculty head (id_kepala) also teaches at least one course? Show id_kepala, nama_dosen, and jumlah_mk_diajar.","SELECT f.id_kepala, d.nama AS nama_dosen, COUNT(mk.id_mk) AS jumlah_mk_diajar
  FROM Fakultas f
  JOIN Dosen d ON f.id_kepala = d.id_dosen
  JOIN MataKuliah mk ON mk.id_pengajar = d.id_dosen
  GROUP BY f.id_kepala, d.nama
  HAVING COUNT(mk.id_mk) > 0;","This SQL query identifies faculty heads ('id_kepala') who are also teaching courses by counting the number of courses each faculty head teaches. It joins the 'Fakultas' (Faculties), 'Dosen' (Lecturers), and 'MataKuliah' (Courses) tables, grouping results by faculty head ID and lecturer name, and filtering for those teaching at least one course. The output helps assess faculty heads' teaching workloads and their direct involvement in academic instruction. Key modifications could include: 1) Adding semester filters by joining with a 'Semester' table to analyze teaching patterns over time, 2) Comparing teaching loads between faculty heads and regular lecturers by including all lecturers in the initial join, or 3) Incorporating course level or type to analyze if faculty heads focus on specific course categories. This query could answer questions like: 'How many faculty heads maintain active teaching roles?', 'What is the average teaching load for faculty heads compared to other lecturers?', or 'Are faculty heads concentrated in teaching certain types of courses?'","wHiChFaCULTYzz DaEh eacH tsAELta onEx ?ESRUOC SHOw Id_KEpAA, Nama_OsEN,123 nD jUmlAh_m_DAjaR.","KePAlA sATUKAf MANa YnG seTIdAKNYa EnajaR UTs MATa KLiah123 tAmPLKanid_kpaL, ,NSOD_AAn an jMlAH mAtUL yAng iaJArKA.123","['id_kepala', 'nama_dosen', 'jumlah_mk_diajar']"
"List students who have received grades (nilai_akhir) for all courses they have attended. Show id_mahasiswa, nama, and jumlah_mk.","SELECT m.id_mahasiswa, m.nama, COUNT(DISTINCT n.id_mk) AS jumlah_mk
  FROM Mahasiswa m
  JOIN Nilai n ON m.id_mahasiswa = n.id_mahasiswa
  JOIN EnrolmenKelas e ON m.id_mahasiswa = e.id_mahasiswa
  JOIN Sesi s ON e.id_sesi = s.id_sesi
  GROUP BY m.id_mahasiswa, m.nama
  HAVING COUNT(DISTINCT n.id_mk) = (
  SELECT COUNT(DISTINCT s2.id_mk)
  FROM EnrolmenKelas e2
  JOIN Sesi s2 ON s2.id_sesi = e2.id_sesi
  WHERE e2.id_mahasiswa = m.id_mahasiswa
  );","This SQL query identifies students who have completed all enrolled courses by comparing their course enrollment records with their grade records. It joins the 'Mahasiswa' (Students), 'Nilai' (Grades), 'EnrolmenKelas' (Class Enrollment), and 'Sesi' (Sessions) tables to match enrolled courses with completed courses (those with grades). The HAVING clause uses a correlated subquery to verify that the count of courses with grades equals the count of enrolled courses. The output helps academic advisors track student progress and completion rates. Key operations include multiple JOINs, COUNT(DISTINCT) to avoid duplicate counting, and a correlated subquery for precise matching. The query can be modified to: 1) filter by semester to analyze completion trends, 2) include grade thresholds to identify students passing all courses, or 3) add program requirements to track degree progress. It helps answer questions like 'Which students have completed all their enrolled courses?' and 'What percentage of students complete all enrolled courses each semester?'","TSil stNDutS WHo gOt123 a EdArG ROF eVer OuSETHey ATtENDEd. ,aWSIsAHAm_iWOHS nAMA, an JuMlAH_MK.","sip aJA aWsIsAham yang dapt NIlaI aHirx UNTUK123 sEmua MATKUl gNay dIa AmIL? ,awSiSAHaM_dI:MoLO Nama, .M_HalmUJ","['id_mahasiswa', 'nama', 'jumlah_mk']"
"Which students have participated in both research and received a grade above 85 in any course? Show id_mahasiswa, nama, total_proyek yang berbeda, nilai_tertinggi. Sort by grade descending","SELECT m.id_mahasiswa, m.nama, COUNT(DISTINCT pp.id_proyek) AS total_proyek, MAX(n.nilai_akhir) AS nilai_tertinggi
  FROM Mahasiswa m
  JOIN PartisipasiPenelitian pp ON m.id_mahasiswa = pp.id_mahasiswa
  JOIN Nilai n ON m.id_mahasiswa = n.id_mahasiswa
  GROUP BY m.id_mahasiswa, m.nama
  HAVING MAX(n.nilai_akhir) > 85
  ORDER BY nilai_tertinggi DESC;","This SQL query identifies high-achieving students (Mahasiswa) who have participated in research projects (PartisipasiPenelitian) and achieved final grades (Nilai) above 85. It joins three tables—Mahasiswa, PartisipasiPenelitian, and Nilai—to count the distinct research projects per student (total_proyek) and find their highest final grade (nilai_tertinggi). The query groups by student ID and name, filters for students with maximum grades >85 using HAVING, and sorts by highest grade. This helps recognize top-performing students engaged in research. Key operations include multi-table joins, COUNT(DISTINCT), MAX aggregation, and HAVING filtering. Potential modifications include: (1) adding a faculty filter to analyze by department, (2) including project types to see which research areas attract top students, or (3) calculating grade percentiles for more nuanced performance analysis. The query could answer questions like 'Which high-achieving students are most research-active?' or 'Is there a correlation between research participation and academic performance?'","wHiCH sTDeNts both dId123 RESEARcH dNA tog AGRAdE evOBA 85? show id_mAHASiswa, nAMa,Otal_PROyEk YANG BErBdA, niLAI_tErtINGgI. ORt bY grAdE GNidNecSeD","siapa MAHaSIswa YAng uki rIse DAN JUg Dapet nIaI di aTA 85? tAMpilkNzz iD_mAHaSiSa, Nama, TotAL_RyeK gNAY eRBda,niLai_TErtinggi. nATuu DaRi NIlai TeRTInggIzz","['id_mahasiswa', 'nama', 'total_proyek', 'nilai_tertinggi']"
"Find all lecturers who have both guided students and taught sessions in more than one semester. Show id_dosen, nama, total_mahasiswa, jumlah_semester.","SELECT d.id_dosen, d.nama,
  COUNT(DISTINCT m.id_mahasiswa) AS total_mahasiswa,
  COUNT(DISTINCT s.semester) AS jumlah_semester
  FROM Dosen d
  JOIN Mahasiswa m ON m.id_pembimbing = d.id_dosen
  JOIN Sesi s ON s.id_pengajar = d.id_dosen
  GROUP BY d.id_dosen, d.nama
  HAVING COUNT(DISTINCT s.semester) > 1;","This SQL query identifies faculty members who have both advised students and taught courses across multiple semesters. It joins the 'Dosen' (Faculty), 'Mahasiswa' (Students), and 'Sesi' (Sessions) tables to count the number of students advised and semesters taught by each faculty member. The HAVING clause filters for faculty who have taught in more than one semester, highlighting those with sustained teaching and advising commitments. The output helps academic administrators assess faculty workload distribution and continuity in student mentoring. Key operations include multiple JOINs, COUNT(DISTINCT) for accurate counting, and HAVING for semester filtering. The query can be modified to: 1) include specific time periods to analyze recent activity, 2) add course level information to assess teaching distribution, or 3) calculate student-to-semester ratios to evaluate advising intensity. It helps answer questions like 'Which faculty maintain consistent teaching and advising roles?' and 'How should teaching and advising responsibilities be balanced?'","DNIF srERuTCeL OHw sUPErvISEx STUdeNTS and TeACh In mUltIL SEMEStERS. WohS ,NeSod_dI AMA, ,AWsIShaM_LAtt JuMLAH_sMESTE.","doSEN anaM AJAYaNg NGBimbinGzz MAHASIsWa dAN ugagaArdi hIbEl arI ?RETsemES TAmPIlkan iD_dosn, nama, tOtAL_maHaISWa UMlaHsEMEsTR.","['id_dosen', 'nama', 'total_mahasiswa', 'jumlah_semester']"
"Show all facilities in descending order based on how many faculties share each one. Display id_fasilitas, nama_fasilitas, and the number of faculties using it as total_fakultas.","SELECT f.id_fasilitas, f.nama AS nama_fasilitas, COUNT(DISTINCT ff.id_fakultas) AS total_fakultas
  FROM Fasilitas f
  JOIN FasilitasFakultas ff ON f.id_fasilitas = ff.id_fasilitas
  GROUP BY f.id_fasilitas, f.nama
  ORDER BY total_fakultas DESC;","This SQL query analyzes facility utilization across faculties by counting how many faculties share each facility. It joins the 'Fasilitas' (Facilities) and 'FasilitasFakultas' (Faculty Facilities) tables to determine the cross-faculty usage of each facility. The output ranks facilities by their shared usage, helping administrators understand resource allocation and identify opportunities for improved facility management. Key operations include a table JOIN, COUNT(DISTINCT) to accurately count unique faculty associations, and ORDER BY to rank facilities by their shared usage. The query can be modified to: 1) include facility types to analyze sharing patterns by category, 2) add capacity metrics to assess utilization rates, or 3) filter by active semesters to understand seasonal usage. It helps answer questions like 'Which facilities are most widely shared?' and 'How can we optimize shared facility scheduling?'","hIcH all aCILItiEs123 EA D by the SoM ?SITUCaf show ME d_fAsIiaS, THEzz faCiLiT NmE (nAmA_FaSIlItas), AnD123 Hw Ny FACULTieszz use eachzz ENo (toTALFakultaS).x soRtzz THE Litzz fROM MOT TO least SHaReD.123","aUmEs FasIlItaszz MAnAzz Aa sIH YNx diPAKaizz BarNG mAs PaLNg banyA FakLtas? naklIpMAt ,SAtIliSAf_DI NaMx FaSIlitaSnYa123 (naMA_falitaS), dn eRApa FkUlta123 GNAy pAkAI (TOTaL_fkULTAs. UrutkANx Dai AnG PalinG BanyAK dipAKA.","['id_fasilitas', 'nama_fasilitas', 'total_fakultas']"
"Identify students who have never missed a single class session (status = Hadir) in their enrollment history. Show id_mahasiswa, nama, total_sesi_dihadiri.","SELECT m.id_mahasiswa, m.nama, COUNT(*) AS total_sesi_dihadiri
  FROM Mahasiswa m
  JOIN CatatanKehadiran k ON k.id_mahasiswa = m.id_mahasiswa
  WHERE k.status = 'Hadir'
  GROUP BY m.id_mahasiswa, m.nama
  HAVING COUNT(*) = (
  SELECT COUNT(*) FROM CatatanKehadiran k2 WHERE k2.id_mahasiswa = m.id_mahasiswa
  );","This SQL query identifies students with perfect attendance records by comparing their total attended sessions with their total registered sessions. It joins the 'Mahasiswa' (Students) and 'CatatanKehadiran' (Attendance Records) tables, filtering for 'Hadir' (Present) status. The HAVING clause uses a correlated subquery to verify that the count of attended sessions equals the count of all registered sessions for each student. The output helps recognize students with exemplary attendance and can be used to assess overall class participation rates. Key operations include a table JOIN, COUNT aggregation, and a correlated subquery for precise attendance verification. The query can be modified to: 1) include specific time periods to analyze attendance trends, 2) add course information to identify classes with high perfect attendance rates, or 3) calculate attendance percentages for students who missed only a few sessions. It helps answer questions like 'Which students have perfect attendance records?' and 'How can we improve overall class attendance?'","IHStDeNtszz NEVR mssED aN SALc (sTaTuS = hADr) ? i Tnw Id_mAhasiswA,x aMAzz TOTAsEsI_dihirI.123","ApAIS AHaSiswA YANg gazz PeRNaH Bols SeKLIPUN (staUs = hAdiR) ?KoLOM: ID_maHaSisWa, NaMa, TOtaseSi_IHaDiRI.","['id_mahasiswa', 'nama', 'total_sesi_dihadiri']"
"List all clubs whose members have an average GPA (IPK) above 3.5. Show id_klub, nama_klub, avg_ipk.","SELECT k.id_klub, k.nama AS nama_klub, AVG(n.IPK) AS avg_ipk
  FROM KeanggotaanKlub kk
  JOIN OrganisasiKlub k ON kk.id_klub = k.id_klub
  JOIN Mahasiswa m ON kk.id_mahasiswa = m.id_mahasiswa
  JOIN Nilai n ON n.id_mahasiswa = m.id_mahasiswa
  GROUP BY k.id_klub, k.nama
  HAVING AVG(n.IPK) > 3.5;","This SQL query analyzes the academic performance of student club members by calculating the average GPA (IPK) for each club. It joins the 'KeanggotaanKlub' (Club Memberships), 'OrganisasiKlub' (Student Clubs), 'Mahasiswa' (Students), and 'Nilai' (Grades) tables to compute the average GPA of members in each club. The HAVING clause filters for clubs whose members maintain an average GPA above 3.5, identifying high-achieving student organizations. The output helps student affairs offices understand the relationship between extracurricular involvement and academic performance. Key operations include multiple table JOINs, AVG aggregation of GPAs, and HAVING for GPA threshold filtering. The query can be modified to: 1) include semester filters to track performance trends, 2) analyze specific academic departments or majors within clubs, or 3) compare club GPAs to institutional averages. It helps answer questions like 'Which student clubs have the highest academic achievers?' and 'How does club participation correlate with academic success?'","LiStcLuBS EHw theAVERaGE PG fo mEbeRS Is BOVE 3..ShoW ,bUlk_di ,Ulk_Aan .Kpi_GVA","kuB manA aJazz YaNg aNGGoA-anggOaNY AYnUP KpI RtA-rAT id atAs 3.5?x ampiLKAnzz Id_KlUb, ,Bulk_aan AVg_p.","['id_klub', 'nama_klub', 'avg_ipk']"
