Question ID,Question,Generated SQL Query,Expected SQL Query,Execution Accuracy
6.1,hiC CoUrsEHs thE123 EgaEatsEb MAe sCore? SHO METE tiLe (JUdL)aNd THe avEage scRE(AA_tA_iLai).123,"SELECT judul, AVG(nilai_akhir) AS avg_nilai_akhir FROM MataKuliah JOIN Nilai ON MataKuliah.id_mk = Nilai.id_mk WHERE judul ILIKE '%hiC%' OR judul ILIKE '%CoUrsEHs%' OR judul ILIKE '%thE123%' OR judul ILIKE '%EgaEatsEb%' OR judul ILIKE '%MAe%' OR judul ILIKE '%sCore%' GROUP BY judul","SELECT mk.judul, AVG(h.nilai_diperoleh) AS rata_rata_nilai
  FROM MataKuliah mk
  JOIN Ujian u ON mk.id_mk = u.id_mk
  JOIN HasilUjian h ON u.id_ujian = h.id_ujian
  GROUP BY mk.judul
  ORDER BY rata_rata_nilai DESC
  LIMIT 1;",0.0
6.2,MATKUl Anam YANg niLAI ujiANnyA pAIng IggNIT RATA-rATANyAzz kaiHzz uAT JudUlzz (juDuL) dAn naI Ta-rat (raT_Ata_Lai).,"SELECT u.judul, AVG(hu.nilai_diperoleh) AS rata_rata_nilai
FROM Ujian AS u
JOIN HasilUjian AS hu ON u.id_ujian = hu.id_ujian
GROUP BY u.judul
ORDER BY rata_rata_nilai DESC;","SELECT mk.judul, AVG(h.nilai_diperoleh) AS rata_rata_nilai
  FROM MataKuliah mk
  JOIN Ujian u ON mk.id_mk = u.id_mk
  JOIN HasilUjian h ON u.id_ujian = h.id_ujian
  GROUP BY mk.judul
  ORDER BY rata_rata_nilai DESC
  LIMIT 1;",0.0
7.1,SiOhw thelecuRR wItH THe123 MOSt snoTaCILBup jUstzz shw123 rIEhT nAMe (n) ANd hOw MAny ev’YeT DErOhTUa (OTALPubLIKasI).,"SELECT n, COUNT(*) AS TotalPublikasi FROM PenulisPublikasi AS pp JOIN Dosen AS d ON pp.id_dosen = d.id_dosen GROUP BY n ORDER BY TotalPublikasi DESC LIMIT 123","SELECT d.nama, COUNT(p.id_publikasi) AS total_publikasi
  FROM Dosen d
  JOIN PenulisPublikasi pp ON d.id_dosen = pp.id_dosen
  JOIN Publikasi p ON pp.id_publikasi = p.id_publikasi
  GROUP BY d.nama
  ORDER BY total_publikasi DESC
  LIMIT 1;",0.0
7.2,NEsoD ANam YAG pAlInG BANYa NulispublIKaS? tunukIn NaMaNYa )amn( dAn123 ToTAl AYNiSAKiLBuP (tTaL_puBLiki).,"SELECT D.nama, COUNT(PP.id_publikasi) AS total_publikasi FROM Dosen AS D JOIN PenulisPublikasi AS PP ON D.id_dosen = PP.id_dosen GROUP BY D.nama ORDER BY total_publikasi DESC LIMIT 1;","SELECT d.nama, COUNT(p.id_publikasi) AS total_publikasi
  FROM Dosen d
  JOIN PenulisPublikasi pp ON d.id_dosen = pp.id_dosen
  JOIN Publikasi p ON pp.id_publikasi = p.id_publikasi
  GROUP BY d.nama
  ORDER BY total_publikasi DESC
  LIMIT 1;",1.0
8.1,hCIHw TNeDutS haS deNiOJ eht tsom rseaRCh PRojECTS? I Een ThER123 AMe(nAma) aNd THe TotLx rEbuN (Otl_pARTiSPASi),"SELECT D.nama, COUNT(PP.id_proyek) AS total_partisipasi
FROM Dosen AS D
JOIN ProyekPenelitian AS PP ON D.id_dosen = PP.id_dosen
GROUP BY D.nama
ORDER BY total_partisipasi DESC
LIMIT 1;","SELECT m.nama, COUNT(pp.id_proyek) AS total_partisipasi
  FROM Mahasiswa m
  JOIN PartisipasiPenelitian pp ON m.id_mahasiswa = pp.id_mahasiswa
  GROUP BY m.nama
  ORDER BY total_partisipasi DESC
  LIMIT 1;",0.0
8.2,maHASiSWA anam YaNg pALIG sERIng iKuT123 pryK ?naitileNP TuNjukInnAmAYazz NaMa) dAnx JumLH PaRtIspASnyAzz (TotaL_pARISiPAsi).,"SELECT m.nama, COUNT(pp.id_partisipasi) AS total_partisipasi
FROM Mahasiswa AS m
JOIN PartisipasiPenelitian AS pp ON m.id_mahasiswa = pp.id_mahasiswa
GROUP BY m.nama
ORDER BY total_partisipasi DESC
LIMIT 1;","SELECT m.nama, COUNT(pp.id_proyek) AS total_partisipasi
  FROM Mahasiswa m
  JOIN PartisipasiPenelitian pp ON m.id_mahasiswa = pp.id_mahasiswa
  GROUP BY m.nama
  ORDER BY total_partisipasi DESC
  LIMIT 1;",1.0
9.1,"wHO’s dewOrRob Th mosTzz boOk aNG stUDENts, iF123 TIE123 WOhS TsELlAmS STuDNt id? PLSE SHOW tHezz I (Id_pmInjam) dNa totAbORW cOnT (TAl_PEmNJamAN).x","SELECT id_peminjam, COUNT(id_peminjaman) AS total_peminjaman FROM PeminjamanBuku GROUP BY id_peminjam ORDER BY total_peminjaman DESC LIMIT 1","SELECT id_peminjam, COUNT(*) AS total_peminjaman
FROM PeminjamanBuku
WHERE id_peminjam IN (SELECT id_mahasiswa FROM Mahasiswa)
GROUP BY id_peminjaman
ORDER BY id_peminjaman ASC
LIMIT 1;",1.0
9.2,siAA gaY pLinG SErinG MIJex bUku ID ntarASiwA-iSWA ?ajAs IliP iD TRKecil JiKax aDA yAng Ama. AkumAU d-Nyazz (id_PemINjM)dan tOAl123 PinJAMaNnYA(TotA_pEinAmA).,"SELECT id_peminjam, COUNT(*) AS total_peminjaman FROM PeminjamanBuku GROUP BY id_peminjam ORDER BY total_peminjaman DESC, id_peminjam ASC LIMIT 1","SELECT id_peminjam, COUNT(*) AS total_peminjaman
FROM PeminjamanBuku
WHERE id_peminjam IN (SELECT id_mahasiswa FROM Mahasiswa)
GROUP BY id_peminjaman
ORDER BY id_peminjaman ASC
LIMIT 1;",1.0
10.1,WHiCHx bUlC aS hEmOsT MBERs?123 shOwte NaMEx (Nama)123 anD ToTaLx eMBErs .)aTOgga_ltot(,"SELECT nama, COUNT(*) AS total_members FROM OrganisasiKlub AS ok JOIN KeanggotaanKlub AS kk ON ok.id_klub = kk.id_klub GROUP BY nama ORDER BY total_members DESC LIMIT 1;","SELECT k.nama, COUNT(kk.id_mahasiswa) AS total_anggota
  FROM OrganisasiKlub k
  JOIN KeanggotaanKlub kk ON k.id_klub = kk.id_klub
  GROUP BY k.nama
  ORDER BY total_anggota DESC
  LIMIT 1;",1.0
10.2,lubx mnax yag aynAToGGA PalINg BanYAk? hisAk tAuNama ayNbULk AMAn( da JMLaH aGGTzz (toAl_aNGOt.,"SELECT nama, COUNT(*) AS total_anggota FROM OrganisasiKlub GROUP BY nama ORDER BY total_anggota DESC LIMIT 1;","SELECT k.nama, COUNT(kk.id_mahasiswa) AS total_anggota
  FROM OrganisasiKlub k
  JOIN KeanggotaanKlub kk ON k.id_klub = kk.id_klub
  GROUP BY k.nama
  ORDER BY total_anggota DESC
  LIMIT 1;",1.0
11.1,"TNdTSHCIhw as THe HIgHEsTzz MxE erOcS totAL i wANt tox see Id_MahAsWA, NAA, And .ErOs_lATOT","SELECT id_mahasiswa, nama FROM Mahasiswa WHERE nama ILIKE '%tndtshcihw%'","SELECT h.id_mahasiswa, m.nama, SUM(h.nilai_diperoleh) AS total_score
  FROM HasilUjian h
  JOIN Mahasiswa m ON h.id_mahasiswa = m.id_mahasiswa
  GROUP BY h.id_mahasiswa, m.nama
  ORDER BY total_score DESC
  LIMIT 1;",0.0
11.2,"MAhASSWa mna GNAy Latot aynIAlIn dArI Umes naIJ AlNg tinGgi?zz aK mAU Id_MAhAsIswA, Ama, dAn toTaL_Scor.","SELECT id_mahasiswa, nama, SUM(nilai_akhir) AS total_score FROM Mahasiswa JOIN Nilai ON Mahasiswa.id_mahasiswa = Nilai.id_mahasiswa GROUP BY id_mahasiswa, nama ORDER BY total_score DESC LIMIT 1","SELECT h.id_mahasiswa, m.nama, SUM(h.nilai_diperoleh) AS total_score
  FROM HasilUjian h
  JOIN Mahasiswa m ON h.id_mahasiswa = m.id_mahasiswa
  GROUP BY h.id_mahasiswa, m.nama
  ORDER BY total_score DESC
  LIMIT 1;",0.0
12.1,"CaN yOU LiST ALLFaCulTies anD HOw how Many RESeRCh POJEcTS, publictiONs,AN acTivLectuRERS eaCh haS?x shOwzz Nam, oTL_RoEkTOT_pUBliAsI, TOAl_DoSeN_AKTi.","SELECT f.nama, COUNT(DISTINCT p.id_proyek) AS total_proyek, COUNT(DISTINCT pu.id_publikasi) AS total_publikasi, COUNT(DISTINCT d.id_dosen) AS total_dosen_aktif
FROM Fakultas f
LEFT JOIN ProyekPenelitian p ON f.id_fakultas = p.id_fakultas
LEFT JOIN Publikasi pu ON f.id_fakultas = pu.id_fakultas
LEFT JOIN Dosen d ON f.id_fakultas = d.id_fakultas
GROUP BY f.nama;","SELECT f.nama,
  COUNT(DISTINCT p.id_proyek) AS total_proyek,
  COUNT(DISTINCT pb.id_publikasi) AS total_publikasi,
  COUNT(DISTINCT d.id_dosen) AS total_dosen_aktif
  FROM Fakultas f
  LEFT JOIN ProyekPenelitian p ON f.id_fakultas = p.id_fakultas
  LEFT JOIN Publikasi pb ON f.id_fakultas = pb.id_fakultas
  LEFT JOIN Dosen d ON d.id_fakultas = f.id_fakultas
  WHERE d.id_dosen IN (
  SELECT id_dosen FROM PenulisPublikasi
  UNION
  SELECT id_dosen FROM ProyekPenelitian
  )
  GROUP BY f.nama;",1.0
12.2,"gNolOT auMESNIliPMAT Fakltas EerTa tTAl PrOYEK, pULIksi, Nad DosEN aKtiFnYA. LoM:zz NAMa, tOtl_pROyek, TOTAL_blIks, TOTal_dOeAKTIf.","SELECT f.nama AS nama_fakultas, COUNT(DISTINCT p.id_proyek) AS total_proyek, COUNT(DISTINCT pu.id_publikasi) AS total_publikasi, COUNT(DISTINCT d.id_dosen) AS total_dosen_aktif FROM Fakultas f LEFT JOIN ProyekPenelitian p ON f.id_fakultas = p.id_fakultas LEFT JOIN Publikasi pu ON f.id_fakultas = pu.id_fakultas LEFT JOIN Dosen d ON f.id_fakultas = d.id_fakultas GROUP BY f.nama","SELECT f.nama,
  COUNT(DISTINCT p.id_proyek) AS total_proyek,
  COUNT(DISTINCT pb.id_publikasi) AS total_publikasi,
  COUNT(DISTINCT d.id_dosen) AS total_dosen_aktif
  FROM Fakultas f
  LEFT JOIN ProyekPenelitian p ON f.id_fakultas = p.id_fakultas
  LEFT JOIN Publikasi pb ON f.id_fakultas = pb.id_fakultas
  LEFT JOIN Dosen d ON d.id_fakultas = f.id_fakultas
  WHERE d.id_dosen IN (
  SELECT id_dosen FROM PenulisPublikasi
  UNION
  SELECT id_dosen FROM ProyekPenelitian
  )
  GROUP BY f.nama;",1.0
13.1,"wHIch lEURr HAS TAugT tHe mostx dIFfeReNT SbJecs?SHOwzz Em rihT ,NesOd_i Nama,123 AND HoW maNysUBjcTzz (ttAL_MK_dIaJAR).","SELECT nama, COUNT(DISTINCT id_mk) AS total_mk_diajar FROM Dosen JOIN MataKuliah ON Dosen.id_dosen = MataKuliah.id_pengajar GROUP BY nama ORDER BY total_mk_diajar DESC LIMIT 1;","SELECT d.id_dosen, d.nama, COUNT(DISTINCT mk.id_mk) AS total_mk_diajar
  FROM Dosen d
  JOIN Sesi s ON d.id_dosen = s.id_pengajar
  JOIN MataKuliah mk ON mk.id_mk = s.id_mk
  GROUP BY d.id_dosen, d.nama
  ORDER BY total_mk_diajar DESC
  LIMIT 1;",0.0
13.2,"DOSen Ana Ng pERnHgajr Mata kUliaHpAlNg ak? kSiHid_DsEN, NAMa Dan jUMlAH mAtKUL (Tota_Mk_diAJAR).","SELECT d.id_dosen, d.nama, COUNT(mk.id_mk) AS Total_Mk_diajar
FROM Dosen AS d
JOIN MataKuliah AS mk ON d.id_dosen = mk.id_pengajar
WHERE d.nama ILIKE 'ana'
GROUP BY d.id_dosen, d.nama
HAVING COUNT(mk.id_mk) > 0;","SELECT d.id_dosen, d.nama, COUNT(DISTINCT mk.id_mk) AS total_mk_diajar
  FROM Dosen d
  JOIN Sesi s ON d.id_dosen = s.id_pengajar
  JOIN MataKuliah mk ON mk.id_mk = s.id_mk
  GROUP BY d.id_dosen, d.nama
  ORDER BY total_mk_diajar DESC
  LIMIT 1;",0.0
14.1,"Ohw arex th Top 3123 stuDEnts iTh EHt tsE tOTaL PATiCipaTiONsCrES? i waNT Id_AHASIsWa, NaMA,x NDtTal_ArTIsIPA.","SELECT id_mahasiswa, nama, SUM(jam_kontribusi) AS total_partisipasi
FROM Mahasiswa
JOIN PartisipasiPenelitian ON Mahasiswa.id_mahasiswa = PartisipasiPenelitian.id_mahasiswa
GROUP BY id_mahasiswa, nama
ORDER BY total_partisipasi DESC
LIMIT 3;","SELECT m.id_mahasiswa, m.nama, SUM(e.nilai_partisipasi) AS total_partisipasi
  FROM EnrolmenKelas e
  JOIN Mahasiswa m ON m.id_mahasiswa = e.id_mahasiswa
  GROUP BY m.id_mahasiswa, m.nama
  ORDER BY total_partisipasi DESC
  LIMIT 3;",0.0
14.2,"ToLong123 NIkjNuT 3 maHAsA deNgAN nILAi parTiSipASI eRTINgi. :mOL ,awSiSaHaM_di ,AmAN .isAPISiTrAp_lAtoT",SELECT nama FROM Mahasiswa ORDER BY nilai_partisipasi DESC LIMIT 3,"SELECT m.id_mahasiswa, m.nama, SUM(e.nilai_partisipasi) AS total_partisipasi
  FROM EnrolmenKelas e
  JOIN Mahasiswa m ON m.id_mahasiswa = e.id_mahasiswa
  GROUP BY m.id_mahasiswa, m.nama
  ORDER BY total_partisipasi DESC
  LIMIT 3;",0.0
15.1,"HcIH STUdEn JoIned MOe TAN2x PROeCTs DNa ARe iN Azz CLU? soW ,awIshAM_Di nAma,totalPrOyeK, and .blk_LTo","SELECT m.nama AS mahasiswa_nama, COUNT(DISTINCT pp.id_proyek) AS totalProyek, COUNT(DISTINCT k.id_klub) AS klub_Total
FROM Mahasiswa AS m
JOIN PartisipasiPenelitian AS pp ON m.id_mahasiswa = pp.id_mahasiswa
JOIN KeanggotaanKlub AS k ON m.id_mahasiswa = k.id_mahasiswa
GROUP BY m.nama
HAVING COUNT(DISTINCT pp.id_proyek) > 2 AND COUNT(DISTINCT k.id_klub) = (SELECT COUNT(*) FROM OrganisasiKlub);","SELECT m.id_mahasiswa, m.nama,
  COUNT(DISTINCT pp.id_proyek) AS total_proyek,
  COUNT(DISTINCT kk.id_klub) AS total_klub
  FROM Mahasiswa m
  JOIN PartisipasiPenelitian pp ON m.id_mahasiswa = pp.id_mahasiswa
  JOIN KeanggotaanKlub kk ON m.id_mahasiswa = kk.id_mahasiswa
  GROUP BY m.id_mahasiswa, m.nama
  HAVING COUNT(DISTINCT pp.id_proyek) > 2;",1.0
15.2,"apais jA MaHSiSWA gnAY IKut LEBiH iRAD 2 PRoyEK An JuG aKIFx d KlUb?tAMPilKAN ,AmaN,aWSiSahaM_i toTAL_poyek tOtAlKlub.","SELECT m.nama, COUNT(DISTINCT pp.id_proyek) AS total_proyek, COUNT(DISTINCT k.id_klub) AS total_klub
FROM Mahasiswa AS m
JOIN PartisipasiPenelitian AS pp ON m.id_mahasiswa = pp.id_mahasiswa
JOIN KeanggotaanKlub AS k ON m.id_mahasiswa = k.id_mahasiswa
GROUP BY m.nama
HAVING COUNT(DISTINCT pp.id_proyek) > 2 AND COUNT(DISTINCT k.id_klub) > 0;","SELECT m.id_mahasiswa, m.nama,
  COUNT(DISTINCT pp.id_proyek) AS total_proyek,
  COUNT(DISTINCT kk.id_klub) AS total_klub
  FROM Mahasiswa m
  JOIN PartisipasiPenelitian pp ON m.id_mahasiswa = pp.id_mahasiswa
  JOIN KeanggotaanKlub kk ON m.id_mahasiswa = kk.id_mahasiswa
  GROUP BY m.id_mahasiswa, m.nama
  HAVING COUNT(DISTINCT pp.id_proyek) > 2;",1.0
16.1,"whatarthe pOt 5zz FACIltIes hTiw THe HIGheSTx Egrva ACcESS? shw123 id_FASitas123 naMA,123 And VgakseS.","SELECT id_fasilitas, nama, tingkat_akses FROM FasilitasFakultas ORDER BY tingkat_akses DESC LIMIT 5","SELECT f.id_fasilitas, f.nama, AVG(ff.tingkat_akses) AS avg_akses
  FROM Fasilitas f
  JOIN FasilitasFakultas ff ON f.id_fasilitas = ff.id_fasilitas
  GROUP BY f.id_fasilitas, f.nama
  ORDER BY avg_akses DESC
  LIMIT 5;",0.0
16.2,"TP 5 FaSIlItAS Pa AJaYang RTA-RtA tnGAt123 AkSesnYA123 pIng TINgGI? aKu ,SaTilISaf_iUAm namA,avG_aKseS.123","SELECT nama, tingkat_akses FROM FasilitasFakultas JOIN Fasilitas ON FasilitasFakultas.id_fasilitas = Fasilitas.id_fasilitas ORDER BY tingkat_akses DESC LIMIT 5","SELECT f.id_fasilitas, f.nama, AVG(ff.tingkat_akses) AS avg_akses
  FROM Fasilitas f
  JOIN FasilitasFakultas ff ON f.id_fasilitas = ff.id_fasilitas
  GROUP BY f.id_fasilitas, f.nama
  ORDER BY avg_akses DESC
  LIMIT 5;",0.0
17.1,"fInd em lecTUrers who BohSuPervIsE123 sTNEuts DnA pUbLiSh papEs.x ShO iD_dOSEn NaMA, totA_maHSisWA_bImBINAn,TOTAl_PLikaSI.","SELECT d.id_dosen, d.nama, COUNT(DISTINCT m.id_mahasiswa) AS total_mahasiswa_bimbingan, COUNT(DISTINCT p.id_publikasi) AS total_publikasi
FROM Dosen AS d
LEFT JOIN Mahasiswa AS m ON d.id_dosen = m.id_pembimbing
LEFT JOIN PenulisPublikasi AS pp ON d.id_dosen = pp.id_dosen
LEFT JOIN Publikasi AS p ON pp.id_publikasi = p.id_publikasi
GROUP BY d.id_dosen, d.nama
HAVING COUNT(DISTINCT m.id_mahasiswa) > 0 AND COUNT(DISTINCT p.id_publikasi) > 0;","SELECT d.id_dosen, d.nama,
  COUNT(DISTINCT m.id_mahasiswa) AS total_mahasiswa_bimbingan,
  COUNT(DISTINCT pp.id_publikasi) AS total_publikasi
  FROM Dosen d
  LEFT JOIN Mahasiswa m ON d.id_dosen = m.id_pembimbing
  LEFT JOIN PenulisPublikasi pp ON d.id_dosen = pp.id_dosen
  WHERE m.id_mahasiswa IS NOT NULL AND pp.id_publikasi IS NOT NULL
  GROUP BY d.id_dosen, d.nama;",1.0
17.2,"dOse Mana YaNG BIBIg mAhAsisWa sEkaLiGUS123 nKib pUbLIksI? tAMPIkaNzz ID_dOSEN,nama, totAl_MahaSIsWa_bImBinGAN,123 toTal_PUblIKaSi.","SELECT d.id_dosen, d.nama, COUNT(DISTINCT m.id_mahasiswa) AS total_mahasiswa_bimbingan, COUNT(DISTINCT pp.id_publikasi) AS total_publikasi
FROM Dosen AS d
LEFT JOIN Mahasiswa AS m ON d.id_dosen = m.id_pembimbing
LEFT JOIN PenulisPublikasi AS pp ON d.id_dosen = pp.id_dosen
GROUP BY d.id_dosen, d.nama
HAVING COUNT(DISTINCT m.id_mahasiswa) > 0 AND COUNT(DISTINCT pp.id_publikasi) > 0;","SELECT d.id_dosen, d.nama,
  COUNT(DISTINCT m.id_mahasiswa) AS total_mahasiswa_bimbingan,
  COUNT(DISTINCT pp.id_publikasi) AS total_publikasi
  FROM Dosen d
  LEFT JOIN Mahasiswa m ON d.id_dosen = m.id_pembimbing
  LEFT JOIN PenulisPublikasi pp ON d.id_dosen = pp.id_dosen
  WHERE m.id_mahasiswa IS NOT NULL AND pp.id_publikasi IS NOT NULL
  GROUP BY d.id_dosen, d.nama;",1.0
18.1,"wHic stnEdutS bo BOrOWBOKs AND TtenD 10+SEssiONs? SHow D_mAHAISw, NAM,oTAl_bUkU_DIPinjam, .ISEs_LatoT","SELECT m.id_mahasiswa, m.nama, COUNT(pb.id_buku) AS total_buku_dipinjam, COUNT(DISTINCT ek.id_sesi) AS sesi_dihadiri
FROM Mahasiswa AS m
JOIN PeminjamanBuku AS pb ON m.id_mahasiswa = pb.id_peminjam
JOIN EnrolmenKelas AS ek ON m.id_mahasiswa = ek.id_mahasiswa
GROUP BY m.id_mahasiswa, m.nama
HAVING COUNT(DISTINCT ek.id_sesi) >= 10;","SELECT m.id_mahasiswa, m.nama,
  COUNT(DISTINCT pb.id_peminjaman) AS total_buku_dipinjam,
  COUNT(DISTINCT ck.id_sesi) AS total_sesi
  FROM Mahasiswa m
  LEFT JOIN PeminjamanBuku pb ON m.id_mahasiswa = pb.id_peminjam
  LEFT JOIN CatatanKehadiran ck ON m.id_mahasiswa = ck.id_mahasiswa
  GROUP BY m.id_mahasiswa, m.nama
  HAVING COUNT(DISTINCT ck.id_sesi) >= 10 AND COUNT(DISTINCT pb.id_peminjaman) > 0;",1.0
