Question,Answer,Summary,Alternative Prompt 1 (English),Alternative Prompt 2 (Bahasa Indonesia),Expected Result
"Which student has the highest total score from all exams combined? If there is a tie, show any of the tying student. Show id_mahasiswa, nama, and total_score.","SELECT h.id_mahasiswa, m.nama, SUM(h.nilai_diperoleh) AS total_score
  FROM HasilUjian h
  JOIN Mahasiswa m ON h.id_mahasiswa = m.id_mahasiswa
  GROUP BY h.id_mahasiswa, m.nama
  ORDER BY total_score DESC
  LIMIT 1;","This SQL query identifies the top-performing student by calculating total exam scores across all tests. It joins the 'HasilUjian' (Exam Results) and 'Mahasiswa' (Students) tables, sums all exam scores per student, and returns the student with the highest cumulative score. The output helps academic institutions recognize academic excellence and identify high-achieving students. Key operations include a table JOIN, SUM aggregation, and ORDER BY with LIMIT to highlight the top performer. The query can be modified to: 1) filter by semester to analyze performance trends, 2) include course information to identify subject strengths, or 3) calculate average scores rather than totals for fairer comparison. It helps answer questions like 'Who is our highest-achieving student?' and 'What patterns exist among top performers?'","Which student has the highest exam score total? I want to see id_mahasiswa, nama, and total_score.","Mahasiswa mana yang total nilainya dari semua ujian paling tinggi? Aku mau id_mahasiswa, nama, dan total_score.","['id_mahasiswa', 'nama', 'total_score']"
"List all faculties along with their total number of research projects, total publications, and number of lecturers involved in either. Show nama, total_proyek, total_publikasi, total_dosen_aktif.","SELECT f.nama,
  COUNT(DISTINCT p.id_proyek) AS total_proyek,
  COUNT(DISTINCT pb.id_publikasi) AS total_publikasi,
  COUNT(DISTINCT d.id_dosen) AS total_dosen_aktif
  FROM Fakultas f
  LEFT JOIN ProyekPenelitian p ON f.id_fakultas = p.id_fakultas
  LEFT JOIN Publikasi pb ON f.id_fakultas = pb.id_fakultas
  LEFT JOIN Dosen d ON d.id_fakultas = f.id_fakultas
  WHERE d.id_dosen IN (
  SELECT id_dosen FROM PenulisPublikasi
  UNION
  SELECT id_dosen FROM ProyekPenelitian
  )
  GROUP BY f.nama;","This SQL query provides a comprehensive research activity overview by faculty by analyzing three key metrics: research projects, publications, and active faculty members. It joins the 'Fakultas' (Faculties) table with 'ProyekPenelitian' (Research Projects), 'Publikasi' (Publications), and 'Dosen' (Faculty) tables using LEFT JOINs to ensure all faculties are included. The query specifically counts distinct projects, publications, and faculty members who are actively involved in either publishing or research projects. The output helps academic administrators assess research productivity across different faculties and allocate resources effectively. Key operations include multiple LEFT JOINs, COUNT(DISTINCT) aggregations, and a subquery with UNION to identify active faculty. The query can be modified to: 1) add time filters to analyze research trends, 2) include funding amounts to assess financial impact, or 3) calculate ratios like publications per faculty. It helps answer strategic questions like 'Which faculties are most research-productive?' and 'How should research funding be distributed?'","Can you list all faculties and show how many research projects, publications, and active lecturers each has? Show nama, total_proyek, total_publikasi, total_dosen_aktif.","Tolong tampilin semua fakultas beserta total proyek, publikasi, dan dosen aktifnya. Kolom: nama, total_proyek, total_publikasi, total_dosen_aktif.","['nama', 'total_proyek', 'total_publikasi', 'total_dosen_aktif']"
"Which lecturer has taught the most distinct subjects (MataKuliah) across all sessions? If there is a tie, show any of the tying lecturer. Show id_dosen, nama, and total_mk_diajar.","SELECT d.id_dosen, d.nama, COUNT(DISTINCT mk.id_mk) AS total_mk_diajar
  FROM Dosen d
  JOIN Sesi s ON d.id_dosen = s.id_pengajar
  JOIN MataKuliah mk ON mk.id_mk = s.id_mk
  GROUP BY d.id_dosen, d.nama
  ORDER BY total_mk_diajar DESC
  LIMIT 1;","This SQL query identifies the faculty member teaching the most distinct courses by analyzing teaching assignments across the 'Dosen' (Faculty), 'Sesi' (Sessions), and 'MataKuliah' (Courses) tables. It counts the unique courses each faculty member teaches and returns the one with the highest count, highlighting teaching breadth. The output helps academic administrators assess faculty teaching loads and course coverage. Key operations include multi-table JOINs, COUNT(DISTINCT) to avoid duplicate course counting, and ORDER BY with LIMIT to identify the top faculty. The query can be modified to: 1) filter by semester to analyze teaching patterns over time, 2) include enrollment numbers to assess teaching impact, or 3) add course level information to examine teaching distribution across undergraduate/graduate courses. It helps answer questions like 'Which faculty member has the broadest teaching responsibilities?' and 'How should teaching assignments be distributed?'","Which lecturer has taught the most different subjects? Show me their id_dosen, nama, and how many subjects (total_mk_diajar).","Dosen mana yang pernah ngajar mata kuliah paling banyak? Kasih id_dosen, nama, dan jumlah matkul (total_mk_diajar).","['id_dosen', 'nama', 'total_mk_diajar']"
"Find the top 3 students who have the highest total participation score (nilai_partisipasi) across all enrolled sessions. If there is a tie, show any of the valid top 3 student. Show id_mahasiswa, nama, and total_partisipasi.","SELECT m.id_mahasiswa, m.nama, SUM(e.nilai_partisipasi) AS total_partisipasi
  FROM EnrolmenKelas e
  JOIN Mahasiswa m ON m.id_mahasiswa = e.id_mahasiswa
  GROUP BY m.id_mahasiswa, m.nama
  ORDER BY total_partisipasi DESC
  LIMIT 3;","This SQL query identifies the top 3 most engaged students by calculating their total participation scores across all enrolled classes. It joins the 'Mahasiswa' (Students) and 'EnrolmenKelas' (Class Enrollments) tables, sums the participation scores for each student, and returns the students with the highest cumulative participation. The output helps educators recognize students who actively contribute in class and can be used to assess classroom engagement patterns. Key operations include a table JOIN, SUM aggregation of participation scores, and ORDER BY with LIMIT to highlight the top participants. The query can be modified to: 1) filter by semester to analyze engagement trends over time, 2) include course information to identify which classes generate the most participation, or 3) calculate average participation rather than totals for fairer comparison across different course loads. It helps answer questions like 'Which students are most engaged in class?' and 'How can we encourage greater classroom participation?'","Who are the top 3 students with the best total participation scores? I want id_mahasiswa, nama, and total_partisipasi.","Tolong tunjukin 3 mahasiswa dengan nilai partisipasi tertinggi. Kolom: id_mahasiswa, nama, total_partisipasi.","['id_mahasiswa', 'nama', 'total_partisipasi']"
"Which students have participated in more than 2 research projects and are also club members? Show id_mahasiswa, nama, total_proyek, total_klub.","SELECT m.id_mahasiswa, m.nama,
  COUNT(DISTINCT pp.id_proyek) AS total_proyek,
  COUNT(DISTINCT kk.id_klub) AS total_klub
  FROM Mahasiswa m
  JOIN PartisipasiPenelitian pp ON m.id_mahasiswa = pp.id_mahasiswa
  JOIN KeanggotaanKlub kk ON m.id_mahasiswa = kk.id_mahasiswa
  GROUP BY m.id_mahasiswa, m.nama
  HAVING COUNT(DISTINCT pp.id_proyek) > 2;","This SQL query identifies highly engaged students who participate in multiple research projects while also being involved in student clubs. It joins the 'Mahasiswa' (Students) table with both 'PartisipasiPenelitian' (Research Participation) and 'KeanggotaanKlub' (Club Membership) tables to count each student's research projects and club memberships. The HAVING clause filters for students involved in more than 2 research projects, highlighting those with exceptional extracurricular engagement. The output helps student affairs offices recognize well-rounded students and assess campus engagement opportunities. Key operations include multiple JOINs, COUNT(DISTINCT) to avoid duplicate counting, and HAVING for post-aggregation filtering. The query can be modified to: 1) include academic performance metrics to analyze engagement-impact correlations, 2) filter by year to track engagement trends, or 3) add club/research categories to identify popular activity types. It helps answer questions like 'Which students balance research and extracurriculars effectively?' and 'How can we support student involvement in multiple areas?'","Which students joined more than 2 projects and are in a club? Show id_mahasiswa, nama, total_proyek, and total_klub.","Siapa aja mahasiswa yang ikut lebih dari 2 proyek dan juga aktif di klub? Tampilkan id_mahasiswa, nama, total_proyek, total_klub.","['id_mahasiswa', 'nama', 'total_proyek', 'total_klub']"
"What are the top 5 facilities by average access level (tingkat_akses) across all faculties?  If there is a tie, show any of the valid top 5 facilities. Show id_fasilitas, nama, and avg_akses.","SELECT f.id_fasilitas, f.nama, AVG(ff.tingkat_akses) AS avg_akses
  FROM Fasilitas f
  JOIN FasilitasFakultas ff ON f.id_fasilitas = ff.id_fasilitas
  GROUP BY f.id_fasilitas, f.nama
  ORDER BY avg_akses DESC
  LIMIT 5;","This SQL query analyzes facility access levels across faculties to identify the most utilized campus facilities. It joins the 'Fasilitas' (Facilities) and 'FasilitasFakultas' (Faculty Facilities) tables, calculates the average access level for each facility, and returns the top 5 most accessed facilities. The output helps campus administrators understand facility utilization patterns and make informed decisions about resource allocation and maintenance priorities. Key operations include a table JOIN, AVG aggregation of access levels, and ORDER BY with LIMIT to highlight the most accessed facilities. The query can be modified to: 1) include time periods to analyze seasonal usage patterns, 2) join with faculty data to identify discipline-specific facility needs, or 3) add capacity metrics to assess utilization rates. It helps answer questions like 'Which campus facilities are in highest demand?' and 'How should we prioritize facility upgrades and maintenance?'","What are the top 5 facilities with the highest average access? Show id_fasilitas, nama, and avg_akses.","Fasilitas apa aja yang rata-rata tingkat aksesnya paling tinggi? Aku mau id_fasilitas, nama, avg_akses.","['id_fasilitas', 'nama', 'avg_akses']"
"Find the lecturers who have both supervised students and authored publications, and show how many of each. Show id_dosen, nama, total_mahasiswa_bimbingan, total_publikasi.","SELECT d.id_dosen, d.nama,
  COUNT(DISTINCT m.id_mahasiswa) AS total_mahasiswa_bimbingan,
  COUNT(DISTINCT pp.id_publikasi) AS total_publikasi
  FROM Dosen d
  LEFT JOIN Mahasiswa m ON d.id_dosen = m.id_pembimbing
  LEFT JOIN PenulisPublikasi pp ON d.id_dosen = pp.id_dosen
  WHERE m.id_mahasiswa IS NOT NULL AND pp.id_publikasi IS NOT NULL
  GROUP BY d.id_dosen, d.nama;","This SQL query evaluates faculty performance by analyzing two key metrics: student advising and research publications. It joins the 'Dosen' (Faculty) table with 'Mahasiswa' (Students) and 'PenulisPublikasi' (Publication Authors) tables to count both the number of students advised and publications authored by each faculty member. The WHERE clause ensures only faculty with both advising and publication activities are included. The output provides a comprehensive view of faculty contributions to both student development and research productivity. Key operations include LEFT JOINs to preserve all faculty records, COUNT(DISTINCT) to avoid duplicate counting, and filtering for faculty active in both areas. The query can be modified to: 1) add time periods to track performance trends, 2) include department information for cross-department comparisons, or 3) calculate ratios like publications per advisee. It helps answer questions like 'Which faculty excel in both advising and research?' and 'How should we balance teaching and research expectations?'","Find me lecturers who both supervise students and publish papers. Show id_dosen, nama, total_mahasiswa_bimbingan, total_publikasi.","Dosen mana yang bimbing mahasiswa sekaligus bikin publikasi? Tampilkan id_dosen, nama, total_mahasiswa_bimbingan, total_publikasi.","['id_dosen', 'nama', 'total_mahasiswa_bimbingan', 'total_publikasi']"
"Which students have both borrowed books and attended at least 10 different sessions? Show id_mahasiswa, nama, total_buku_dipinjam, total_sesi.","SELECT m.id_mahasiswa, m.nama,
  COUNT(DISTINCT pb.id_peminjaman) AS total_buku_dipinjam,
  COUNT(DISTINCT ck.id_sesi) AS total_sesi
  FROM Mahasiswa m
  LEFT JOIN PeminjamanBuku pb ON m.id_mahasiswa = pb.id_peminjam
  LEFT JOIN CatatanKehadiran ck ON m.id_mahasiswa = ck.id_mahasiswa
  GROUP BY m.id_mahasiswa, m.nama
  HAVING COUNT(DISTINCT ck.id_sesi) >= 10 AND COUNT(DISTINCT pb.id_peminjaman) > 0;","This SQL query identifies academically engaged students by analyzing both library usage and class attendance patterns. It joins the 'Mahasiswa' (Students) table with 'PeminjamanBuku' (Book Loans) and 'CatatanKehadiran' (Attendance Records) tables to count each student's book loans and class sessions attended. The HAVING clause filters for students who have attended at least 10 sessions and borrowed at least one book, highlighting those with strong academic engagement. The output helps academic advisors identify well-rounded students and assess campus resource utilization. Key operations include LEFT JOINs to preserve all student records, COUNT(DISTINCT) to avoid duplicate counting, and HAVING for post-aggregation filtering. The query can be modified to: 1) include time periods to analyze engagement trends, 2) add academic performance metrics to correlate engagement with outcomes, or 3) filter by book subject areas to identify reading patterns. It helps answer questions like 'Which students demonstrate balanced academic engagement?' and 'How do library usage patterns relate to class participation?'","Which students both borrow books and attend 10+ sessions? Show id_mahasiswa, nama, total_buku_dipinjam, total_sesi.","Mahasiswa mana aja yang suka minjem buku dan hadir di lebih dari 10 sesi? Tampilkan id_mahasiswa, nama, total_buku_dipinjam, total_sesi.","['id_mahasiswa', 'nama', 'total_buku_dipinjam', 'total_sesi']"
"List all courses that have at least one session and at least one exam, and calculate the average final grade (nilai_akhir) and exam score (nilai_diperoleh). Show id_mk, judul, avg_nilai_akhir, avg_nilai_ujian.","SELECT mk.id_mk, mk.judul,
  AVG(n.nilai_akhir) AS avg_nilai_akhir,
  AVG(h.nilai_diperoleh) AS avg_nilai_ujian
  FROM MataKuliah mk
  JOIN Nilai n ON mk.id_mk = n.id_mk
  JOIN Ujian u ON mk.id_mk = u.id_mk
  JOIN HasilUjian h ON u.id_ujian = h.id_ujian AND n.id_mahasiswa = h.id_mahasiswa
  GROUP BY mk.id_mk, mk.judul
  HAVING COUNT(DISTINCT u.id_ujian) > 0;","This SQL query calculates the average final grades ('avg_nilai_akhir') and average exam scores ('avg_nilai_ujian') for each course by joining the 'MataKuliah' (Courses), 'Nilai' (Grades), 'Ujian' (Exams), and 'HasilUjian' (ExamResults) tables on relevant keys. It groups results by course ID and title, filtering for courses with at least one exam. The output provides insights into course performance metrics, useful for academic assessment and curriculum planning. Key modifications could include: 1) Adding a filter for specific semesters by joining with a 'Semester' table, 2) Comparing performance across departments by incorporating faculty/department data, or 3) Calculating pass/fail rates by adding conditional logic to the averages. This query could help answer questions like: 'Which courses have the highest average scores?', 'How do final grades correlate with exam performance?', or 'Which courses might need curriculum review based on performance metrics?'","List all courses with both a session and an exam, and show the average grade and exam score. Show id_mk, judul, avg_nilai_akhir, avg_nilai_ujian.","Matkul apa yang punya sesi & ujian? Tampilkan nilai akhir rata-rata dan nilai ujian rata-rata. Kolom: id_mk, judul, avg_nilai_akhir, avg_nilai_ujian.","['id_mk', 'judul', 'avg_nilai_akhir', 'avg_nilai_ujian']"
"Show all faculties in the descending order of the amount of distinct majors of students under that faculty. Show id_fakultas, nama, and total_jurusan_klub.","SELECT f.id_fakultas, f.nama, COUNT(DISTINCT j.id_jurusan) AS total_jurusan_klub
  FROM Fakultas f
  JOIN Mahasiswa m ON f.id_fakultas = m.id_fakultas
  JOIN Jurusan j ON j.id_jurusan = m.id_jurusan
  JOIN KeanggotaanKlub kk ON m.id_mahasiswa = kk.id_mahasiswa
  GROUP BY f.id_fakultas, f.nama
  ORDER BY total_jurusan_klub DESC;","This SQL query identifies faculties ('Fakultas') with the most diverse department ('Jurusan') representation in student clubs by counting distinct departments per faculty whose students are club members. It joins the 'Fakultas', 'Mahasiswa' (Students), 'Jurusan' (Departments), and 'KeanggotaanKlub' (ClubMemberships) tables, grouping results by faculty ID and name, then ordering by the count of unique departments in descending order. The output helps assess faculty engagement across academic departments in extracurricular activities. Key modifications could include: 1) Filtering for specific club types by joining with a 'Klub' table, 2) Adding student participation rates by including COUNT(DISTINCT m.id_mahasiswa), or 3) Comparing academic performance of participating students by joining with grade data. This query could answer questions like: 'Which faculties have the broadest departmental participation in clubs?', 'Are certain departments underrepresented in extracurriculars?', or 'How does club participation vary across faculties?'","Which faculties have clubs joined by students from different majors? I want id_fakultas, nama, and total_jurusan_klub.","Fakultas mana yang klubnya diisi mahasiswa dari banyak jurusan? Tampilkan id_fakultas, nama, total_jurusan_klub.","['id_fakultas', 'nama', 'total_jurusan_klub']"
"Which faculty head (id_kepala) also teaches at least one course? Show id_kepala, nama_dosen, and jumlah_mk_diajar.","SELECT f.id_kepala, d.nama AS nama_dosen, COUNT(mk.id_mk) AS jumlah_mk_diajar
  FROM Fakultas f
  JOIN Dosen d ON f.id_kepala = d.id_dosen
  JOIN MataKuliah mk ON mk.id_pengajar = d.id_dosen
  GROUP BY f.id_kepala, d.nama
  HAVING COUNT(mk.id_mk) > 0;","This SQL query identifies faculty heads ('id_kepala') who are also teaching courses by counting the number of courses each faculty head teaches. It joins the 'Fakultas' (Faculties), 'Dosen' (Lecturers), and 'MataKuliah' (Courses) tables, grouping results by faculty head ID and lecturer name, and filtering for those teaching at least one course. The output helps assess faculty heads' teaching workloads and their direct involvement in academic instruction. Key modifications could include: 1) Adding semester filters by joining with a 'Semester' table to analyze teaching patterns over time, 2) Comparing teaching loads between faculty heads and regular lecturers by including all lecturers in the initial join, or 3) Incorporating course level or type to analyze if faculty heads focus on specific course categories. This query could answer questions like: 'How many faculty heads maintain active teaching roles?', 'What is the average teaching load for faculty heads compared to other lecturers?', or 'Are faculty heads concentrated in teaching certain types of courses?'","Which faculty head also teaches? Show id_kepala, nama_dosen, and jumlah_mk_diajar.","Kepala fakultas mana yang juga ngajar? Tampilkan id_kepala, nama_dosen, dan jumlah matkul yang diajarkan.","['id_kepala', 'nama_dosen', 'jumlah_mk_diajar']"
