Question ID,Question,Generated SQL Query,Expected SQL Query,Execution Accuracy
6.1,"Which players got a card and also scored a goal in the same match? I’d like to see player_id, player name, and match number.","SELECT pb.player_id, pm.player_name, pb.match_no
FROM player_booked AS pb
JOIN player_mast AS pm ON pb.player_id = pm.player_id
WHERE EXISTS (
    SELECT 1
    FROM goal_details AS gd
    WHERE gd.player_id = pb.player_id AND gd.match_no = pb.match_no
);","SELECT DISTINCT pb.player_id, pm.player_name, pb.match_no
  FROM player_booked pb
  JOIN goal_details gd ON pb.player_id = gd.player_id AND pb.match_no = gd.match_no
  JOIN player_mast pm ON pb.player_id = pm.player_id;",1.0
6.2,"Siapa saja pemain yang dapat kartu dan cetak gol di pertandingan yang sama? Tampilkan player_id, nama pemain, dan nomor pertandingannya.","SELECT pb.player_id, pm.player_name, pb.match_no
FROM player_booked AS pb
JOIN player_mast AS pm ON pb.player_id = pm.player_id
WHERE pb.match_no IN (SELECT match_no FROM goal_details WHERE player_id = pb.player_id);","SELECT DISTINCT pb.player_id, pm.player_name, pb.match_no
  FROM player_booked pb
  JOIN goal_details gd ON pb.player_id = gd.player_id AND pb.match_no = gd.match_no
  JOIN player_mast pm ON pb.player_id = pm.player_id;",1.0
7.1,"Can you list teams that scored more goals than they conceded in the tournament? I want team_id, goal_for, goal_agnst, and goal_diff.","SELECT team_id, goal_for, goal_agnst, goal_diff
FROM soccer_team
WHERE goal_for > goal_agnst","SELECT team_id, goal_for, goal_agnst, goal_diff
  FROM soccer_team
  WHERE goal_for > goal_agnst;",1.0
7.2,"Tampilkan tim-tim yang jumlah gol masuknya lebih banyak dari gol kebobolannya. Saya butuh team_id, goal_for, goal_agnst, dan goal_diff.","SELECT team_id, goal_for, goal_agnst, goal_diff FROM soccer_team WHERE goal_for > goal_agnst","SELECT team_id, goal_for, goal_agnst, goal_diff
  FROM soccer_team
  WHERE goal_for > goal_agnst;",1.0
9.1,"Show me the venues where audience attendance reached the highest. I want venue_name, the city, and the max audience number. Sort from highest.","SELECT sv.venue_name, sc.city, mm.audence AS max_audience
FROM match_mast AS mm
JOIN soccer_venue AS sv ON mm.venue_id = sv.venue_id
JOIN soccer_city AS sc ON sv.city_id = sc.city_id
WHERE mm.audence = (SELECT MAX(audence) FROM match_mast)
ORDER BY max_audience DESC;","SELECT sv.venue_name, sc.city, MAX(mm.audence) AS max_audience
  FROM match_mast mm
  JOIN soccer_venue sv ON mm.venue_id = sv.venue_id
  JOIN soccer_city sc ON sv.city_id = sc.city_id
  GROUP BY sv.venue_name, sc.city
  ORDER BY max_audience DESC;",0.0
9.2,"Venue mana saja yang penontonnya banyak? Saya mau lihat nama venue, kota, dan jumlah penonton terbanyaknya. Urutkan dari yang terbanyak.","SELECT sv.venue_name, sc.city, sv.aud_capacity
FROM soccer_venue AS sv
JOIN soccer_city AS sc ON sv.city_id = sc.city_id
ORDER BY sv.aud_capacity DESC;","SELECT sv.venue_name, sc.city, MAX(mm.audence) AS max_audience
  FROM match_mast mm
  JOIN soccer_venue sv ON mm.venue_id = sv.venue_id
  JOIN soccer_city sc ON sv.city_id = sc.city_id
  GROUP BY sv.venue_name, sc.city
  ORDER BY max_audience DESC;",0.0
10.1,Find the players who were never substituted out in any match. Please show player_id and their name.,"SELECT player_id, player_name
FROM player_mast
WHERE player_id NOT IN (SELECT player_id FROM player_in_out WHERE in_out = 'O');","SELECT DISTINCT pm.player_id, pm.player_name
  FROM player_mast pm
  WHERE NOT EXISTS (
  SELECT 1 FROM player_in_out pio
  WHERE pio.player_id = pm.player_id AND pio.in_out = 'O'
  );",1.0
10.2,Tampilkan pemain yang tidak pernah diganti keluar selama pertandingan. Sertakan player_id dan nama pemainnya.,"SELECT player_id, player_name FROM player_mast EXCEPT SELECT p.player_id, p.player_name FROM player_mast p JOIN player_in_out pio ON p.player_id = pio.player_id WHERE pio.in_out = 'O'","SELECT DISTINCT pm.player_id, pm.player_name
  FROM player_mast pm
  WHERE NOT EXISTS (
  SELECT 1 FROM player_in_out pio
  WHERE pio.player_id = pm.player_id AND pio.in_out = 'O'
  );",1.0
11.1,"Which matches had 3 or more players from the same team getting booked? Show match number, team_id, and how many players were booked.","SELECT match_no, team_id, COUNT(*) AS booked_players FROM player_booked GROUP BY match_no, team_id HAVING COUNT(*) >= 3","SELECT match_no, team_id, COUNT(player_id) AS booked_count
  FROM player_booked
  GROUP BY match_no, team_id
  HAVING COUNT(player_id) > 2;",1.0
11.2,"Pertandingan mana yang punya 3 atau lebih pemain dari satu tim yang kena kartu? Tampilkan match_no, team_id, dan jumlah pemain yang kena kartu.","SELECT match_no, team_id, COUNT(player_id) AS booked_players
FROM player_booked
GROUP BY match_no, team_id
HAVING COUNT(player_id) >= 3;","SELECT match_no, team_id, COUNT(player_id) AS booked_count
  FROM player_booked
  GROUP BY match_no, team_id
  HAVING COUNT(player_id) > 2;",1.0
12.1,"Can you show players who scored in both the first and second halves of a game? I want player_id, name, and match number.","SELECT p.player_id, p.player_name, g1.match_no
FROM player_mast AS p
JOIN goal_details AS g1 ON p.player_id = g1.player_id
JOIN goal_details AS g2 ON p.player_id = g2.player_id AND g1.match_no = g2.match_no
WHERE g1.goal_half = 1 AND g2.goal_half = 2;","SELECT DISTINCT gd.player_id, pm.player_name, gd.match_no
  FROM goal_details gd
  JOIN player_mast pm ON gd.player_id = pm.player_id
  WHERE goal_half = 1
  AND EXISTS (
  SELECT 1 FROM goal_details gd2
  WHERE gd2.player_id = gd.player_id AND gd2.match_no = gd.match_no AND gd2.goal_half = 2
  );",1.0
12.2,"Tampilkan pemain yang cetak gol di babak pertama dan kedua di satu pertandingan. Saya mau lihat player_id, nama, dan match_no-nya.","SELECT gd.player_id, pm.player_name, gd.match_no
FROM goal_details AS gd
JOIN player_mast AS pm ON gd.player_id = pm.player_id
WHERE gd.goal_half = 1
INTERSECT
SELECT gd.player_id, pm.player_name, gd.match_no
FROM goal_details AS gd
JOIN player_mast AS pm ON gd.player_id = pm.player_id
WHERE gd.goal_half = 2;","SELECT DISTINCT gd.player_id, pm.player_name, gd.match_no
  FROM goal_details gd
  JOIN player_mast pm ON gd.player_id = pm.player_id
  WHERE goal_half = 1
  AND EXISTS (
  SELECT 1 FROM goal_details gd2
  WHERE gd2.player_id = gd.player_id AND gd2.match_no = gd.match_no AND gd2.goal_half = 2
  );",1.0
13.1,"Which players were both involved in goals and received bookings? Show their player_id, name, and how many goals and bookings.","SELECT p.player_id, p.player_name, COUNT(DISTINCT g.goal_id) AS goals, COUNT(DISTINCT b.match_no) AS bookings
FROM player_mast AS p
JOIN goal_details AS g ON p.player_id = g.player_id
JOIN player_booked AS b ON p.player_id = b.player_id
GROUP BY p.player_id, p.player_name
HAVING COUNT(DISTINCT g.goal_id) > 0 AND COUNT(DISTINCT b.match_no) > 0;","SELECT
  p.player_id,
  p.player_name,
  COUNT(g.goal_id) AS goal_count,
  COUNT(b.match_no) AS booking_count
FROM player_mast AS p
LEFT JOIN goal_details AS g ON p.player_id = g.player_id
LEFT JOIN player_booked AS b ON p.player_id = b.player_id
GROUP BY p.player_id, p.player_name
HAVING COUNT(g.goal_id) > 0 AND COUNT(b.match_no) > 0;",0.9696969696969697
13.2,"Siapa saja pemain yang pernah cetak gol dan juga kena kartu? Tampilkan player_id, nama, total gol dan jumlah kartu.","SELECT pm.player_id, pm.player_name, COUNT(DISTINCT gd.goal_id) AS total_goals, COUNT(DISTINCT pb.match_no) AS total_bookings
FROM player_mast AS pm
JOIN goal_details AS gd ON pm.player_id = gd.player_id
JOIN player_booked AS pb ON pm.player_id = pb.player_id
GROUP BY pm.player_id, pm.player_name
HAVING COUNT(DISTINCT gd.goal_id) > 0 AND COUNT(DISTINCT pb.match_no) > 0;","SELECT
  p.player_id,
  p.player_name,
  COUNT(g.goal_id) AS goal_count,
  COUNT(b.match_no) AS booking_count
FROM player_mast AS p
LEFT JOIN goal_details AS g ON p.player_id = g.player_id
LEFT JOIN player_booked AS b ON p.player_id = b.player_id
GROUP BY p.player_id, p.player_name
HAVING COUNT(g.goal_id) > 0 AND COUNT(b.match_no) > 0;",0.9696969696969697
16.1,"Which venues hosted more than 3 different matches? Please show venue_id, venue name, and match count.","SELECT venue_id, venue_name, COUNT(match_no) AS match_count
FROM soccer_venue sv JOIN match_mast mm ON sv.venue_id = mm.venue_id
GROUP BY venue_id, venue_name
HAVING COUNT(match_no) > 3;","SELECT sv.venue_id, sv.venue_name, COUNT(*) AS match_count
  FROM match_mast mm
  JOIN soccer_venue sv ON mm.venue_id = sv.venue_id
  GROUP BY sv.venue_id, sv.venue_name
  HAVING COUNT(*) > 3;",0.0
16.2,"Venue mana yang jadi tempat 3 pertandingan atau lebih? Tampilkan venue_id, nama venue, dan jumlah pertandingan.","SELECT venue_id, venue_name, COUNT(*) AS match_count
FROM soccer_venue AS v
JOIN match_mast AS m ON v.venue_id = m.venue_id
GROUP BY venue_id, venue_name
HAVING COUNT(*) >= 3;","SELECT sv.venue_id, sv.venue_name, COUNT(*) AS match_count
  FROM match_mast mm
  JOIN soccer_venue sv ON mm.venue_id = sv.venue_id
  GROUP BY sv.venue_id, sv.venue_name
  HAVING COUNT(*) > 3;",0.0
17.1,"List cities that had matches with more than 50,000 audience members. Show city, match_no, and audience.","SELECT sc.city, mm.match_no, mm.audence
FROM soccer_city AS sc
JOIN soccer_venue AS sv ON sc.city_id = sv.city_id
JOIN match_mast AS mm ON sv.venue_id = mm.venue_id
WHERE mm.audence > 50000;","SELECT sc.city, mm.match_no, mm.audence
  FROM match_mast mm
  JOIN soccer_venue sv ON mm.venue_id = sv.venue_id
  JOIN soccer_city sc ON sv.city_id = sc.city_id
  WHERE mm.audence > 50000;",1.0
17.2,"Kota mana yang punya pertandingan dengan penonton lebih dari 50 ribu? Saya butuh nama kota, nomor pertandingan, dan jumlah penonton.","SELECT sc.city, mm.match_no, mm.audence
FROM soccer_city AS sc
JOIN soccer_venue AS sv ON sc.city_id = sv.city_id
JOIN match_mast AS mm ON sv.venue_id = mm.venue_id
WHERE mm.audence > 50000;","SELECT sc.city, mm.match_no, mm.audence
  FROM match_mast mm
  JOIN soccer_venue sv ON mm.venue_id = sv.venue_id
  JOIN soccer_city sc ON sv.city_id = sc.city_id
  WHERE mm.audence > 50000;",1.0
18.1,Which teams had more than 2 different coaches? Show team_id and how many coaches they had.,"SELECT team_id, COUNT(coach_id) AS num_coaches FROM team_coaches GROUP BY team_id HAVING COUNT(coach_id) > 2","SELECT team_id, COUNT(DISTINCT coach_id) AS coach_count
  FROM team_coaches
  GROUP BY team_id
  HAVING COUNT(DISTINCT coach_id) > 2;",1.0
18.2,Tim mana yang pelatihnya ganti-ganti sampai lebih dari 2 kali? Tampilkan team_id dan jumlah pelatihnya.,"SELECT team_id, COUNT(coach_id) AS jumlah_pelatih
FROM team_coaches
GROUP BY team_id
HAVING COUNT(coach_id) > 2;","SELECT team_id, COUNT(DISTINCT coach_id) AS coach_count
  FROM team_coaches
  GROUP BY team_id
  HAVING COUNT(DISTINCT coach_id) > 2;",1.0
20.1,"Which referees handled matches with average audience over 40,000? I want referee_id, name, and average audience.","SELECT referee_id, referee_name, audence FROM referee_mast AS rm JOIN match_mast AS mm ON rm.referee_id = mm.referee_id WHERE mm.audence > 40000 GROUP BY referee_id, referee_name, audence HAVING AVG(audence) > 40000","SELECT rm.referee_id, rm.referee_name, AVG(mm.audence) AS avg_audience
  FROM match_mast mm
  JOIN referee_mast rm ON mm.referee_id = rm.referee_id
  GROUP BY rm.referee_id, rm.referee_name
  HAVING AVG(mm.audence) > 40000;",0.0
20.2,"Wasit mana yang rata-rata penonton di pertandingannya lebih dari 40 ribu? Tampilkan referee_id, nama wasit, dan rata-rata penonton.","SELECT mm.referee_id, rm.referee_name, AVG(mm.audence) AS avg_audience
FROM match_mast AS mm
JOIN referee_mast AS rm ON mm.referee_id = rm.referee_id
GROUP BY mm.referee_id, rm.referee_name
HAVING AVG(mm.audence) > 40000;","SELECT rm.referee_id, rm.referee_name, AVG(mm.audence) AS avg_audience
  FROM match_mast mm
  JOIN referee_mast rm ON mm.referee_id = rm.referee_id
  GROUP BY rm.referee_id, rm.referee_name
  HAVING AVG(mm.audence) > 40000;",1.0
21.1,"Which captains also managed to score unique goals? I want to see their player_id, name, number of goals, and how many matches they were captain.","SELECT pm.player_id, pm.player_name, COUNT(DISTINCT gd.goal_id) AS num_goals, COUNT(DISTINCT mc.match_no) AS num_matches_captain
FROM player_mast AS pm
JOIN match_captain AS mc ON pm.player_id = mc.player_captain
JOIN goal_details AS gd ON pm.player_id = gd.player_id
GROUP BY pm.player_id, pm.player_name
HAVING COUNT(DISTINCT gd.goal_id) > 0;","SELECT mc.player_captain AS player_id, pm.player_name,
  COUNT(DISTINCT gd.goal_id) AS total_goals,
  COUNT(DISTINCT mc.match_no) AS total_captain_matches
  FROM match_captain mc
  JOIN goal_details gd ON mc.player_captain = gd.player_id
  JOIN player_mast pm ON mc.player_captain = pm.player_id
  GROUP BY mc.player_captain, pm.player_name;",1.0
21.2,"Siapa aja pemain yang jadi kapten sekaligus mencetak goal? Tampilkan player_id, nama, jumlah gol yang unik, dan berapa kali dia jadi kapten di pertandingan yang unik.","SELECT pm.player_id, pm.player_name, COUNT(DISTINCT gd.goal_id) AS total_goals, COUNT(DISTINCT mc.match_no) AS total_captain FROM player_mast AS pm JOIN goal_details AS gd ON pm.player_id = gd.player_id JOIN match_captain AS mc ON pm.player_id = mc.player_captain GROUP BY pm.player_id, pm.player_name","SELECT mc.player_captain AS player_id, pm.player_name,
  COUNT(DISTINCT gd.goal_id) AS total_goals,
  COUNT(DISTINCT mc.match_no) AS total_captain_matches
  FROM match_captain mc
  JOIN goal_details gd ON mc.player_captain = gd.player_id
  JOIN player_mast pm ON mc.player_captain = pm.player_id
  GROUP BY mc.player_captain, pm.player_name;",1.0
22.1,List all teams where there is a player that has been both booked and scored in the same match. Show team_id and match_no.,"SELECT DISTINCT pb.team_id, pb.match_no
FROM player_booked AS pb
JOIN goal_details AS gd ON pb.player_id = gd.player_id AND pb.match_no = gd.match_no;","SELECT DISTINCT pb.team_id, pb.match_no
  FROM player_booked pb
  JOIN goal_details gd ON pb.player_id = gd.player_id AND pb.match_no = gd.match_no;",1.0
22.2,Pertandingan mana aja yang ada pemain dari satu tim yang cetak gol dan juga kena kartu? Saya mau lihat team_id dan match_no.,"SELECT team_id, match_no FROM player_booked INTERSECT SELECT team_id, match_no FROM goal_details","SELECT DISTINCT pb.team_id, pb.match_no
  FROM player_booked pb
  JOIN goal_details gd ON pb.player_id = gd.player_id AND pb.match_no = gd.match_no;",0.0
23.1,"What is the total number of substitutions (counting both in and out) per match, divided by 2? Show match_no and average_subs.","SELECT match_no, COUNT(player_id) / 2.0 AS average_subs FROM player_in_out GROUP BY match_no","SELECT match_no, COUNT(*)::float / 2 AS average_subs
  FROM player_in_out
  GROUP BY match_no;",1.0
23.2,"Hitung total pergantian pemain (masuk dan keluar) per pertandingan, lalu bagi dua. Tampilkan match_no dan rata-rata pergantian pemain.","SELECT match_no, COUNT(*) / 2 AS avg_substitutions
FROM player_in_out
GROUP BY match_no;","SELECT match_no, COUNT(*)::float / 2 AS average_subs
  FROM player_in_out
  GROUP BY match_no;",1.0
24.1,Which cities had matches where the player of the match also scored? Show me unique city name and match number.,"SELECT DISTINCT SC.city, MM.match_no
FROM match_mast AS MM
JOIN soccer_venue AS SV ON MM.venue_id = SV.venue_id
JOIN soccer_city AS SC ON SV.city_id = SC.city_id
WHERE MM.plr_of_match IN (SELECT player_id FROM goal_details WHERE match_no = MM.match_no);","SELECT DISTINCT sc.city, mm.match_no
  FROM match_mast mm
  JOIN soccer_venue sv ON mm.venue_id = sv.venue_id
  JOIN soccer_city sc ON sv.city_id = sc.city_id
  JOIN goal_details gd ON gd.match_no = mm.match_no AND gd.player_id = mm.plr_of_match;",1.0
24.2,Kota mana aja yang punya pertandingan di mana player of the match-nya juga cetak gol? Tampilkan nama kota dan match_no-nya secara unik.,"SELECT DISTINCT city, mm.match_no
FROM match_mast AS mm
JOIN soccer_venue AS sv ON mm.venue_id = sv.venue_id
JOIN soccer_city AS sc ON sv.city_id = sc.city_id
WHERE mm.plr_of_match IN (SELECT player_id FROM goal_details WHERE match_no = mm.match_no);","SELECT DISTINCT sc.city, mm.match_no
  FROM match_mast mm
  JOIN soccer_venue sv ON mm.venue_id = sv.venue_id
  JOIN soccer_city sc ON sv.city_id = sc.city_id
  JOIN goal_details gd ON gd.match_no = mm.match_no AND gd.player_id = mm.plr_of_match;",1.0
25.1,Which matches had all goals scored in the first half only? Show match number and number of goals.,"SELECT match_no, COUNT(*) AS num_goals
FROM goal_details
WHERE goal_half = 1
GROUP BY match_no
HAVING COUNT(*) = (SELECT COUNT(*) FROM goal_details gd2 WHERE gd2.match_no = goal_details.match_no);","SELECT match_no, COUNT(*) AS goal_count
  FROM goal_details
  GROUP BY match_no
  HAVING SUM(CASE WHEN goal_half = 2 THEN 1 ELSE 0 END) = 0;",1.0
25.2,Pertandingan mana yang semua golnya tercipta di babak pertama? Saya mau lihat match_no dan jumlah golnya.,"SELECT match_no, COUNT(*) AS num_goals
FROM goal_details
WHERE goal_half = 1
GROUP BY match_no
HAVING COUNT(*) = (SELECT COUNT(*) FROM goal_details gd2 WHERE gd2.match_no = goal_details.match_no);","SELECT match_no, COUNT(*) AS goal_count
  FROM goal_details
  GROUP BY match_no
  HAVING SUM(CASE WHEN goal_half = 2 THEN 1 ELSE 0 END) = 0;",1.0
26.1,Which teams have high goal difference divided by match played? I need team_id and the average value. Sort by value descending,"SELECT team_id, goal_diff::FLOAT / match_played::FLOAT AS avg_goal_diff_per_match FROM soccer_team WHERE match_played > 0 ORDER BY avg_goal_diff_per_match DESC","SELECT team_id, goal_diff / match_played AS avg_goal_diff
  FROM soccer_team
  WHERE match_played > 0
  ORDER BY avg_goal_diff DESC;",0.375
26.2,Tim mana yang punya selisih gol dibagi dengan jumlah match yang dimainkan tinggi? Tampilkan team_id dan rata-ratanya. Urutkan dari yang tertinggi,"SELECT team_id, (goal_diff::FLOAT / match_played::FLOAT) AS average_goal_difference_per_match
FROM soccer_team
ORDER BY average_goal_difference_per_match DESC;","SELECT team_id, goal_diff / match_played AS avg_goal_diff
  FROM soccer_team
  WHERE match_played > 0
  ORDER BY avg_goal_diff DESC;",0.375
28.1,Which matches had more than 5 total substitutions? Show match number and how many subs.,"SELECT match_no, COUNT(*) AS num_subs FROM player_in_out GROUP BY match_no HAVING COUNT(*) > 5","SELECT match_no, COUNT(*) AS total_subs
  FROM player_in_out
  GROUP BY match_no
  HAVING COUNT(*) > 5;",1.0
28.2,Pertandingan mana aja yang pergantian pemainnya lebih dari 5 kali? Tampilkan match_no dan jumlahnya.,"SELECT match_no, COUNT(*) AS jumlah_pergantian
FROM player_in_out
GROUP BY match_no
HAVING COUNT(*) > 5;","SELECT match_no, COUNT(*) AS total_subs
  FROM player_in_out
  GROUP BY match_no
  HAVING COUNT(*) > 5;",1.0
33.1,Which matches had at least one goal scored during stoppage time (ST)? Please give match number and goal_id.,"SELECT match_no, goal_id FROM goal_details WHERE goal_schedule = 'ST'","SELECT match_no, goal_id
  FROM goal_details
  WHERE goal_schedule = 'ST';",1.0
33.2,Pertandingan mana yang ada gol di waktu stoppage (ST)? Tampilkan match_no dan goal_id-nya.,"SELECT match_no, goal_id
FROM goal_details
WHERE goal_schedule = 'ST';","SELECT match_no, goal_id
  FROM goal_details
  WHERE goal_schedule = 'ST';",1.0
34.1,Find games where both teams had players getting booked. Show match number and how many teams got cards.,"SELECT match_no, COUNT(DISTINCT team_id) FROM player_booked GROUP BY match_no HAVING COUNT(DISTINCT team_id) > 1","SELECT match_no, COUNT(DISTINCT team_id) AS team_count_booked
  FROM player_booked
  GROUP BY match_no
  HAVING COUNT(DISTINCT team_id) = 2;",1.0
34.2,Pertandingan mana aja yang kedua timnya punya pemain yang kena kartu? Tampilkan match_no dan jumlah tim yang kena kartu.,"SELECT match_no, COUNT(DISTINCT team_id) AS num_teams_booked FROM player_booked GROUP BY match_no HAVING COUNT(DISTINCT team_id) = 2","SELECT match_no, COUNT(DISTINCT team_id) AS team_count_booked
  FROM player_booked
  GROUP BY match_no
  HAVING COUNT(DISTINCT team_id) = 2;",1.0
35.1,Which coaches were assigned to more than one team? Show coach_id and how many teams.,"SELECT coach_id, COUNT(DISTINCT team_id) AS num_teams FROM team_coaches GROUP BY coach_id HAVING COUNT(DISTINCT team_id) > 1","SELECT coach_id, COUNT(DISTINCT team_id) AS total_teams
  FROM team_coaches
  GROUP BY coach_id
  HAVING COUNT(DISTINCT team_id) > 1;",1.0
35.2,Pelatih mana yang pernah melatih lebih dari satu tim? Saya mau lihat coach_id dan jumlah timnya.,"SELECT coach_id, COUNT(DISTINCT team_id) AS jumlah_tim FROM team_coaches GROUP BY coach_id HAVING COUNT(DISTINCT team_id) > 1","SELECT coach_id, COUNT(DISTINCT team_id) AS total_teams
  FROM team_coaches
  GROUP BY coach_id
  HAVING COUNT(DISTINCT team_id) > 1;",1.0
36.1,"List cities whose venues together can seat more than 100,000 people. Show city and total capacity.","SELECT city, SUM(aud_capacity) AS total_capacity
FROM soccer_venue AS v
JOIN soccer_city AS c ON v.city_id = c.city_id
GROUP BY city
HAVING SUM(aud_capacity) > 100000;","SELECT sc.city, SUM(sv.aud_capacity) AS total_capacity
  FROM soccer_venue sv
  JOIN soccer_city sc ON sv.city_id = sc.city_id
  GROUP BY sc.city
  HAVING SUM(sv.aud_capacity) > 100000;",1.0
36.2,Kota mana yang total kapasitas stadionnya lebih dari 100 ribu? Tampilkan nama kota dan total kapasitasnya.,"SELECT city, SUM(aud_capacity) AS total_capacity
FROM soccer_venue AS v
JOIN soccer_city AS c ON v.city_id = c.city_id
GROUP BY city
HAVING SUM(aud_capacity) > 100000;","SELECT sc.city, SUM(sv.aud_capacity) AS total_capacity
  FROM soccer_venue sv
  JOIN soccer_city sc ON sv.city_id = sc.city_id
  GROUP BY sc.city
  HAVING SUM(sv.aud_capacity) > 100000;",1.0
