prompt,tables_used,predicted_tables,schema_accuracy,schema_reduction
Show assistant referees who officiated matches with above average audience. I want the referee name and the average.,"['match_mast', 'asst_referee_mast', 'match_details']","['coach_mast', 'asst_referee_mast', 'soccer_venue', 'match_mast', 'soccer_country', 'player_mast', 'match_details', 'referee_mast', 'penalty_gk', 'soccer_team']",1.0,0.4444444444444444
Which matches had more than 5 total substitutions? Show match number and how many subs.,['player_in_out'],"['match_mast', 'player_mast', 'player_in_out', 'referee_mast', 'penalty_shootout', 'soccer_venue', 'soccer_team', 'player_booked']",1.0,0.5555555555555556
Which countries had referees that officiated more than 2 matches? I want the country name and number of matches.,"['match_mast', 'soccer_country', 'referee_mast']","['asst_referee_mast', 'soccer_country', 'referee_mast', 'soccer_venue', 'soccer_city']",0.6666666666666666,0.7222222222222222
List matches where the goalkeeper was also the one who scored a goal. Show match number and player ID.,"['goal_details', 'match_details']","['soccer_venue', 'match_captain', 'match_mast', 'goal_details', 'player_mast', 'playing_position', 'referee_mast', 'penalty_gk', 'soccer_team']",0.5,0.5
Which matches had goalkeepers who were also the team captains? Show match number and player ID.,"['match_captain', 'match_details']","['soccer_venue', 'match_captain', 'match_mast', 'player_mast', 'playing_position', 'referee_mast', 'penalty_gk', 'soccer_team', 'player_booked']",0.5,0.5
"List players who scored and also got subbed out in the same game. Show unique player_id, name, and match number.","['goal_details', 'player_mast', 'player_in_out']","['match_mast', 'goal_details', 'player_mast', 'playing_position', 'penalty_shootout', 'soccer_team', 'player_booked']",0.6666666666666666,0.6111111111111112
Which matches had at least one goal scored during stoppage time (ST)? Please give match number and goal_id.,['goal_details'],"['asst_referee_mast', 'match_mast', 'goal_details', 'player_mast', 'match_details', 'penalty_shootout', 'soccer_team']",1.0,0.6111111111111112
Find games where both teams had players getting booked. Show match number and how many teams got cards.,['player_booked'],"['match_captain', 'match_mast', 'player_mast', 'playing_position', 'soccer_team', 'player_booked']",1.0,0.6666666666666667
Which coaches were assigned to more than one team? Show coach_id and how many teams.,['team_coaches'],"['coach_mast', 'match_captain', 'match_mast', 'player_mast', 'team_coaches', 'soccer_team']",1.0,0.6666666666666667
"List cities whose venues together can seat more than 100,000 people. Show city and total capacity.","['soccer_venue', 'soccer_city']","['soccer_country', 'referee_mast', 'soccer_venue', 'soccer_team', 'soccer_city']",1.0,0.7222222222222222
Find matches where a player took part in a penalty shootout (dont consider success or not) and also scored a non-penalty goal. Show match_no and player_id.,"['goal_details', 'penalty_shootout']","['asst_referee_mast', 'soccer_venue', 'match_mast', 'goal_details', 'player_mast', 'match_details', 'referee_mast', 'penalty_shootout', 'penalty_gk', 'soccer_team']",1.0,0.4444444444444444
"Which teams let in more goals than they scored? I need team_id, goal_for, and goal_agnst.",['soccer_team'],"['match_mast', 'goal_details', 'player_mast', 'penalty_shootout', 'team_coaches', 'soccer_team']",1.0,0.6666666666666667
Find players who changed teams but kept the same jersey number. Show player_id and jersey_no.,['player_mast'],"['match_captain', 'match_mast', 'player_mast', 'playing_position', 'team_coaches', 'soccer_team']",1.0,0.6666666666666667
List referees who have officiated matches in more than one city. Show referee_id and how many cities.,"['soccer_venue', 'match_mast', 'referee_mast', 'soccer_city']","['asst_referee_mast', 'match_mast', 'soccer_country', 'player_mast', 'referee_mast', 'soccer_venue', 'soccer_city']",1.0,0.6111111111111112
Which matches had players from more than 3 different clubs scoring goals? Show match number and number of clubs.,"['goal_details', 'player_mast']","['match_captain', 'match_mast', 'goal_details', 'player_mast', 'playing_position', 'soccer_team', 'player_booked']",1.0,0.6111111111111112
List players who were captains and also got a red card. Show their player_id and match number.,"['match_captain', 'player_booked']","['match_captain', 'match_mast', 'goal_details', 'player_mast', 'player_in_out', 'playing_position', 'soccer_team', 'player_booked']",1.0,0.5555555555555556
"Find matches where one team took more than 2 penalty shots. Show match number, team_id, and kick count.",['penalty_shootout'],"['asst_referee_mast', 'soccer_venue', 'match_mast', 'player_mast', 'match_details', 'referee_mast', 'penalty_shootout', 'penalty_gk', 'soccer_team']",1.0,0.5
Who are the top 3 goal scorers in group stages? Show their player_id and how many goals they scored.,['goal_details'],"['match_mast', 'goal_details', 'player_mast', 'playing_position', 'penalty_shootout', 'soccer_venue', 'soccer_team']",1.0,0.6111111111111112
Which cities hosted matches where more than 4 goals were scored? Show city and match number.,"['goal_details', 'match_mast', 'soccer_venue', 'soccer_city']","['asst_referee_mast', 'match_mast', 'player_mast', 'match_details', 'referee_mast', 'soccer_venue', 'soccer_team', 'soccer_city']",0.75,0.5555555555555556
Find players who played for more than one team. Show player_id and how many teams.,['player_mast'],"['match_captain', 'match_mast', 'player_mast', 'playing_position', 'soccer_team']",1.0,0.7222222222222222
Which coaches worked with teams that never won a single match? Show coach_id and team_id.,"['soccer_team', 'team_coaches']","['coach_mast', 'match_captain', 'match_mast', 'soccer_country', 'player_mast', 'team_coaches', 'soccer_team']",1.0,0.6111111111111112
List top 3 referees who officiated matches with the highest total audience. Show referee_id and audience sum.,['match_mast'],"['asst_referee_mast', 'match_captain', 'match_mast', 'soccer_country', 'player_mast', 'referee_mast', 'soccer_venue', 'soccer_team']",1.0,0.5555555555555556
"For each match, how many different players were involved (played, booked, or scored)? Show match_no and total players.","['goal_details', 'player_booked', 'player_in_out']","['match_mast', 'goal_details', 'player_mast', 'playing_position', 'penalty_shootout', 'soccer_team', 'player_booked']",0.6666666666666666,0.6111111111111112
Which venues hosted the most matches that ended in penalty shootouts? Show venue_id and number of matches.,"['match_mast', 'match_details']","['match_captain', 'match_mast', 'soccer_country', 'player_mast', 'referee_mast', 'soccer_venue', 'soccer_team', 'player_booked']",0.5,0.5555555555555556
"Tolong tampilkan pemain yang mencetak lebih dari 2 gol dalam satu pertandingan. Saya mau lihat player_id, nama pemain, match_no, dan total golnya.","['goal_details', 'player_mast']","['match_mast', 'goal_details', 'player_mast', 'playing_position', 'penalty_shootout', 'soccer_team', 'player_booked']",1.0,0.6111111111111112
Tampilkan semua pertandingan yang berakhir imbang. Sertakan nomor pertandingan.,['match_details'],"['asst_referee_mast', 'match_captain', 'match_mast', 'player_mast', 'match_details', 'referee_mast', 'soccer_venue', 'soccer_team']",1.0,0.5555555555555556
Tim mana saja yang menang terus di babak grup? Tampilkan team_id dan total menangnya.,['match_details'],"['match_captain', 'match_mast', 'soccer_country', 'player_mast', 'team_coaches', 'soccer_team']",0.0,0.6666666666666667
"Saya ingin tahu wasit yang memimpin lebih dari 3 pertandingan. Tampilkan referee_id, nama wasit, dan jumlah pertandingan.","['match_mast', 'referee_mast']","['asst_referee_mast', 'match_captain', 'match_mast', 'soccer_country', 'player_mast', 'match_details', 'referee_mast', 'soccer_venue', 'soccer_team']",1.0,0.5
"Tampilkan pemain yang pernah diganti masuk dan juga diganti keluar di satu pertandingan yang sama. Sertakan player_id, nama, dan nomor pertandingannya.","['player_mast', 'player_in_out']","['match_captain', 'match_mast', 'player_mast', 'player_in_out', 'playing_position', 'penalty_shootout', 'soccer_team', 'player_booked']",1.0,0.5555555555555556
"Siapa saja pemain yang dapat kartu dan cetak gol di pertandingan yang sama? Tampilkan player_id, nama pemain, dan nomor pertandingannya.","['goal_details', 'player_mast', 'player_booked']","['match_mast', 'goal_details', 'player_mast', 'playing_position', 'soccer_venue', 'soccer_team', 'player_booked']",1.0,0.6111111111111112
"Tampilkan tim-tim yang jumlah gol masuknya lebih banyak dari gol kebobolannya. Saya butuh team_id, goal_for, goal_agnst, dan goal_diff.",['soccer_team'],"['asst_referee_mast', 'match_mast', 'goal_details', 'player_mast', 'match_details', 'penalty_shootout', 'penalty_gk', 'soccer_team']",1.0,0.5555555555555556
Kiper mana saja yang paling sering tampil sebagai penjaga gawang? Tampilkan player_id dan jumlah pertandingan yang mereka ikuti.,['match_details'],"['match_captain', 'match_mast', 'soccer_country', 'player_mast', 'playing_position', 'penalty_gk', 'soccer_team']",0.0,0.6111111111111112
"Venue mana saja yang penontonnya banyak? Saya mau lihat nama venue, kota, dan jumlah penonton terbanyaknya. Urutkan dari yang terbanyak.","['soccer_venue', 'match_mast', 'soccer_city']","['asst_referee_mast', 'match_mast', 'soccer_country', 'soccer_city', 'player_mast', 'referee_mast', 'soccer_venue', 'soccer_team', 'player_booked']",1.0,0.5
Tampilkan pemain yang tidak pernah diganti keluar selama pertandingan. Sertakan player_id dan nama pemainnya.,"['player_mast', 'player_in_out']","['match_mast', 'player_mast', 'player_in_out', 'playing_position', 'penalty_shootout', 'soccer_team', 'player_booked']",1.0,0.6111111111111112
"Pertandingan mana yang punya 3 atau lebih pemain dari satu tim yang kena kartu? Tampilkan match_no, team_id, dan jumlah pemain yang kena kartu.",['player_booked'],"['match_captain', 'match_mast', 'player_mast', 'playing_position', 'soccer_team', 'player_booked']",1.0,0.6666666666666667
"Tampilkan pemain yang cetak gol di babak pertama dan kedua di satu pertandingan. Saya mau lihat player_id, nama, dan match_no-nya.","['goal_details', 'player_mast']","['match_mast', 'goal_details', 'player_mast', 'playing_position', 'penalty_shootout', 'soccer_team', 'player_booked']",1.0,0.6111111111111112
"Siapa saja pemain yang pernah cetak gol dan juga kena kartu? Tampilkan player_id, nama, total gol dan jumlah kartu.","['goal_details', 'player_mast', 'player_booked']","['soccer_venue', 'match_mast', 'goal_details', 'player_mast', 'playing_position', 'penalty_shootout', 'penalty_gk', 'soccer_team', 'player_booked']",1.0,0.5
Pertandingan mana yang dua asisten wasitnya dari negara yang sama? Tampilkan match_no dan country_id-nya.,"['asst_referee_mast', 'match_details']","['asst_referee_mast', 'soccer_venue', 'match_captain', 'match_mast', 'soccer_country', 'player_mast', 'referee_mast', 'penalty_gk', 'soccer_team']",0.5,0.5
Kiper mana yang pernah main untuk lebih dari satu tim? Saya mau lihat player_id dan jumlah timnya.,['match_details'],"['match_captain', 'match_mast', 'player_mast', 'playing_position', 'soccer_team']",0.0,0.7222222222222222
"Venue mana yang jadi tempat 3 pertandingan atau lebih? Tampilkan venue_id, nama venue, dan jumlah pertandingan.","['soccer_venue', 'match_mast']","['match_mast', 'soccer_country', 'soccer_city', 'player_mast', 'playing_position', 'referee_mast', 'soccer_venue', 'soccer_team', 'player_booked']",1.0,0.5
"Kota mana yang punya pertandingan dengan penonton lebih dari 50 ribu? Saya butuh nama kota, nomor pertandingan, dan jumlah penonton.","['soccer_venue', 'match_mast', 'soccer_city']","['match_captain', 'match_mast', 'soccer_country', 'player_mast', 'referee_mast', 'soccer_venue', 'soccer_team', 'soccer_city']",1.0,0.5555555555555556
Tim mana yang pelatihnya ganti-ganti sampai lebih dari 2 kali? Tampilkan team_id dan jumlah pelatihnya.,['team_coaches'],"['coach_mast', 'match_captain', 'match_mast', 'player_mast', 'team_coaches', 'soccer_team']",1.0,0.6666666666666667
Tampilkan pemain yang pernah bermain lebih dari 3 pertandingan dan tidak pernah mendapatkan kartu di pertandingan-pertandingan tersebut. Tampilkan player_id dan jumlah pertandingan yang dimainkan.,"['match_mast', 'player_mast', 'player_booked', 'player_in_out']","['match_captain', 'match_mast', 'player_mast', 'playing_position', 'soccer_team', 'player_booked']",0.75,0.6666666666666667
"Wasit mana yang rata-rata penonton di pertandingannya lebih dari 40 ribu? Tampilkan referee_id, nama wasit, dan rata-rata penonton.","['match_mast', 'referee_mast']","['asst_referee_mast', 'soccer_venue', 'match_mast', 'soccer_country', 'player_mast', 'match_details', 'referee_mast', 'penalty_gk', 'soccer_team']",1.0,0.5
"Siapa aja pemain yang jadi kapten sekaligus mencetak goal? Tampilkan player_id, nama, jumlah gol yang unik, dan berapa kali dia jadi kapten di pertandingan yang unik.","['goal_details', 'match_captain', 'player_mast']","['coach_mast', 'match_captain', 'match_mast', 'soccer_country', 'goal_details', 'player_mast', 'playing_position', 'penalty_shootout', 'soccer_team', 'player_booked']",1.0,0.4444444444444444
Pertandingan mana aja yang ada pemain dari satu tim yang cetak gol dan juga kena kartu? Saya mau lihat team_id dan match_no.,"['goal_details', 'player_booked']","['match_captain', 'match_mast', 'goal_details', 'player_mast', 'penalty_shootout', 'soccer_team', 'player_booked']",1.0,0.6111111111111112
"Hitung total pergantian pemain (masuk dan keluar) per pertandingan, lalu bagi dua. Tampilkan match_no dan rata-rata pergantian pemain.",['player_in_out'],"['match_mast', 'player_mast', 'player_in_out', 'referee_mast', 'soccer_venue', 'soccer_team', 'player_booked']",1.0,0.6111111111111112
Kota mana aja yang punya pertandingan di mana player of the match-nya juga cetak gol? Tampilkan nama kota dan match_no-nya secara unik.,"['goal_details', 'soccer_venue', 'match_mast', 'soccer_city']","['match_captain', 'match_mast', 'soccer_country', 'goal_details', 'soccer_city', 'player_mast', 'playing_position', 'referee_mast', 'soccer_venue', 'soccer_team', 'player_booked']",1.0,0.38888888888888884
Pertandingan mana yang semua golnya tercipta di babak pertama? Saya mau lihat match_no dan jumlah golnya.,['goal_details'],"['asst_referee_mast', 'match_mast', 'goal_details', 'player_mast', 'match_details', 'penalty_shootout', 'soccer_team']",1.0,0.6111111111111112
Tim mana yang punya selisih gol dibagi dengan jumlah match yang dimainkan tinggi? Tampilkan team_id dan rata-ratanya. Urutkan dari yang tertinggi,['soccer_team'],"['match_captain', 'match_mast', 'goal_details', 'player_mast', 'penalty_shootout', 'soccer_team']",1.0,0.6666666666666667
Asisten wasit mana yang pertandingan yang dia bantu punya penonton di atas rata-rata? Saya mau nama wasit dan rata-rata penontonnya.,"['match_mast', 'asst_referee_mast', 'match_details']","['asst_referee_mast', 'soccer_venue', 'match_mast', 'soccer_country', 'player_mast', 'match_details', 'referee_mast', 'penalty_gk', 'soccer_team']",1.0,0.5
Pertandingan mana aja yang pergantian pemainnya lebih dari 5 kali? Tampilkan match_no dan jumlahnya.,['player_in_out'],"['match_captain', 'match_mast', 'player_mast', 'player_in_out', 'referee_mast', 'soccer_venue', 'soccer_team']",1.0,0.6111111111111112
Negara mana yang punya wasit yang memimpin lebih dari 2 pertandingan? Saya mau nama negara dan jumlah pertandingan.,"['match_mast', 'soccer_country', 'referee_mast']","['asst_referee_mast', 'soccer_venue', 'match_captain', 'match_mast', 'soccer_country', 'player_mast', 'referee_mast', 'penalty_gk', 'soccer_team']",1.0,0.5
Pertandingan mana yang kipernya juga cetak gol? Saya mau lihat match_no dan player_id-nya.,"['goal_details', 'match_details']","['soccer_venue', 'match_captain', 'match_mast', 'goal_details', 'player_mast', 'playing_position', 'referee_mast', 'penalty_gk', 'soccer_team']",0.5,0.5
Pertandingan mana aja yang kipernya juga merangkap jadi kapten? Tampilkan match_no dan player_id-nya.,"['match_captain', 'match_details']","['match_captain', 'match_mast', 'player_mast', 'player_in_out', 'playing_position', 'penalty_gk', 'soccer_team', 'player_booked']",0.5,0.5555555555555556
"Pemain mana yang cetak gol lalu diganti keluar di pertandingan yang sama? Saya mau lihat unik player_id, nama, dan match_no.","['goal_details', 'player_mast', 'player_in_out']","['match_mast', 'goal_details', 'player_mast', 'playing_position', 'penalty_shootout', 'soccer_team', 'player_booked']",0.6666666666666666,0.6111111111111112
Pertandingan mana yang ada gol di waktu stoppage (ST)? Tampilkan match_no dan goal_id-nya.,['goal_details'],"['asst_referee_mast', 'match_mast', 'goal_details', 'player_mast', 'match_details', 'referee_mast', 'penalty_shootout', 'soccer_venue', 'soccer_team']",1.0,0.5
Pertandingan mana aja yang kedua timnya punya pemain yang kena kartu? Tampilkan match_no dan jumlah tim yang kena kartu.,['player_booked'],"['match_captain', 'match_mast', 'player_mast', 'playing_position', 'soccer_team', 'player_booked']",1.0,0.6666666666666667
Pelatih mana yang pernah melatih lebih dari satu tim? Saya mau lihat coach_id dan jumlah timnya.,['team_coaches'],"['coach_mast', 'match_captain', 'match_mast', 'player_mast', 'playing_position', 'team_coaches', 'soccer_team']",1.0,0.6111111111111112
Kota mana yang total kapasitas stadionnya lebih dari 100 ribu? Tampilkan nama kota dan total kapasitasnya.,"['soccer_venue', 'soccer_city']","['soccer_country', 'soccer_venue', 'referee_mast', 'soccer_city']",1.0,0.7777777777777778
Cari pertandingan di mana seorang pemain ikut dalam adu penalti (tidak peduli masuk atau tidak) dan juga mencetak gol (bukan dari penalti). Tampilkan match_no dan player_id.,"['goal_details', 'penalty_shootout']","['asst_referee_mast', 'soccer_venue', 'match_mast', 'goal_details', 'player_mast', 'match_details', 'referee_mast', 'penalty_shootout', 'penalty_gk', 'soccer_team']",1.0,0.4444444444444444
"Tim mana yang kebobolannya lebih banyak daripada gol yang mereka cetak? Tampilkan team_id, goal_for, dan goal_agnst.",['soccer_team'],"['match_mast', 'goal_details', 'player_mast', 'penalty_shootout', 'team_coaches', 'soccer_team']",1.0,0.6666666666666667
Pemain mana saja yang ganti tim tapi tetap pakai nomor jersey yang sama? Saya mau lihat player_id dan nomor kausnya.,['player_mast'],"['match_mast', 'player_mast', 'playing_position', 'soccer_team', 'player_booked']",1.0,0.7222222222222222
Wasit mana yang pernah memimpin pertandingan di lebih dari satu kota? Tampilkan referee_id dan jumlah kotanya.,"['soccer_venue', 'match_mast', 'referee_mast', 'soccer_city']","['asst_referee_mast', 'match_mast', 'soccer_country', 'player_mast', 'referee_mast', 'soccer_venue', 'soccer_city']",1.0,0.6111111111111112
Pertandingan mana saja yang memiliki pemain dari lebih dari 3 klub berbeda yang mencetak gol? Tampilkan match_no dan jumlah klubnya.,"['goal_details', 'player_mast']","['match_captain', 'match_mast', 'goal_details', 'player_mast', 'playing_position', 'soccer_team', 'player_booked']",1.0,0.6111111111111112
Pemain mana yang jadi kapten dan juga kena kartu merah? Saya butuh player_id dan match_no-nya.,"['match_captain', 'player_booked']","['match_captain', 'match_mast', 'goal_details', 'player_mast', 'player_in_out', 'playing_position', 'soccer_team', 'player_booked']",1.0,0.5555555555555556
"Pertandingan mana yang satu timnya ambil penalti lebih dari dua kali? Tampilkan match_no, team_id, dan jumlah tendangannya.",['penalty_shootout'],"['asst_referee_mast', 'soccer_venue', 'match_mast', 'player_mast', 'match_details', 'referee_mast', 'penalty_shootout', 'penalty_gk', 'soccer_team']",1.0,0.5
Siapa 3 pencetak gol terbanyak di babak group? Tampilkan player_id dan total golnya.,['goal_details'],"['asst_referee_mast', 'match_mast', 'goal_details', 'player_mast', 'match_details', 'playing_position', 'penalty_shootout', 'soccer_team']",1.0,0.5555555555555556
Kota mana yang punya pertandingan dengan lebih dari 4 gol? Saya mau lihat nama kota dan match_no-nya.,"['goal_details', 'match_mast', 'soccer_venue', 'soccer_city']","['match_mast', 'soccer_country', 'goal_details', 'player_mast', 'referee_mast', 'soccer_venue', 'soccer_team', 'soccer_city']",1.0,0.5555555555555556
Pemain mana yang pernah main di lebih dari satu tim? Tampilkan player_id dan jumlah timnya.,['player_mast'],"['match_captain', 'match_mast', 'player_mast', 'playing_position', 'soccer_team']",1.0,0.7222222222222222
Pelatih mana yang timnya nggak pernah menang? Saya mau lihat coach_id dan team_id-nya.,"['soccer_team', 'team_coaches']","['coach_mast', 'match_captain', 'match_mast', 'soccer_country', 'player_mast', 'team_coaches', 'soccer_team']",1.0,0.6111111111111112
Siapa 3 wasit dengan total penonton terbanyak di semua pertandingan yang mereka pimpin? Tampilkan referee_id dan total penontonnya.,['match_mast'],"['asst_referee_mast', 'match_captain', 'match_mast', 'soccer_country', 'player_mast', 'referee_mast', 'soccer_venue', 'soccer_team']",1.0,0.5555555555555556
"Di tiap pertandingan, berapa banyak pemain yang terlibat (main, dapat kartu, atau cetak gol)? Saya mau lihat match_no dan jumlah pemainnya.","['goal_details', 'player_booked', 'player_in_out']","['match_mast', 'goal_details', 'player_mast', 'playing_position', 'penalty_shootout', 'soccer_team', 'player_booked']",0.6666666666666666,0.6111111111111112
Venue mana yang paling sering jadi tempat pertandingan yang berakhir dengan adu penalti? Saya butuh venue_id dan jumlah pertandingannya.,"['match_mast', 'match_details']","['match_mast', 'soccer_country', 'player_mast', 'referee_mast', 'soccer_venue', 'soccer_city']",0.5,0.6666666666666667
